Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date.1,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2020_CEUFZ_425418_1,6968/54(I)Com-Ayo Ambd Circle/19 Dated- 30.12.19,"Construction of District Ayodhya me Block Amaniganj ki Orwa gram panchayat me Tamasa (Maraha) River par miner Bridge, Approach and Additional approach (Box culvert 5x4.00M )","Construction of District Ayodhya me Block Amaniganj ki Orwa gram panchayat me Tamasa (Maraha) River par miner Bridge, Approach and Additional approach (Box culvert 5x4.00M )",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,18-Jan-2020 06:00 PM,,18-Jan-2020 06:00 PM ,90.0,No ,No,Online,27-Jan-2020 12:30 PM,"Chief Engineer PWD Faizabad Zone||Faizabad Circle, PWD, Faizabad||Construction Division-2, PWD, Faizabad","SE,AYO/AMBD,Circle,PWD,Ayodhya",224001.0,2.0,"1,60,00,000",SARVESH KUMAR SINGH,"15,938,750",Rejected-Finance,23-Mar-2020,"Chief Engineer PWD Faizabad Zone||Faizabad Circle, PWD, Faizabad||Construction Division-2, PWD, Faizabad",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2020_CEUFZ_439158_1,1053/2com Ayo.Ambe.Circle/2020 Dated 24.02.2020,Construction of 5x5m span RCC culvert and 100m length approach road on Haripur Nala in Thariyakala Tarun Block Disttrict Ayodhya,Construction of 5x5m span RCC culvert and 100m length approach road on Haripur Nala in Thariyakala Tarun Block Disttrict Ayodhya,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,25-Feb-2020 12:00 PM,,25-Feb-2020 12:00 PM ,90.0,No ,No,Online,03-Mar-2020 12:30 PM,Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Provincial Division Faizabad,AYODHYA,224001.0,2.0,"97,50,000",M/S AWADH ENTERPRISES,"9,713,531.63",Accepted-AOC,18-Mar-2020,Chief Engineer PWD Faizabad Zone||Faizabad Ambedkar Nagar Circle PWD Faizabad||Provincial Division Faizabad,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2020_CEUVZ_442115_2,916/15A Dated 24-02-2020,Lahartar BHU marg per road cutting ke restoration ka karya (HMP) Km.-4 and 5,Lahartar BHU marg per road cutting ke restoration ka karya (HMP) Km.-4 and 5,Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Mar-2020 12:00 PM,,NA ,90.0,No ,No,Online,07-Mar-2020 12:30 PM,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD VARANASI",Varanasi,221002.0,2.0,"30,00,000",BAJRANG BALI ENTERPRISES,"2,862,519.54",Accepted-AOC,21-Mar-2020,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD VARANASI",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2020_CEUVZ_442115_3,916/15A Dated 24-02-2020,Lahartar BHU marg per road cutting ke restoration ka karya (HMP) Km.-6 and 7,Lahartar BHU marg per road cutting ke restoration ka karya (HMP) Km.-6 and 7,Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Mar-2020 12:00 PM,,NA ,90.0,No ,No,Online,07-Mar-2020 12:30 PM,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD VARANASI",Varanasi,221002.0,2.0,"30,00,000",BAJRANG BALI ENTERPRISES,"2,825,277.42",Accepted-AOC,21-Mar-2020,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD VARANASI",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2020_DOLBU_431691_2,149/NPPS/E-TENDER/2019-20 dt. 03.02.2020,Construction of rubber mould 80mm interlocking paver block road and side drain from h/o Haji abrar to salauddin in ward no 07,Construction of rubber mould 80mm interlocking paver block road and side drain from h/o Haji abrar to salauddin in ward no 07,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,27-Feb-2020 11:00 AM,,NA ,30.0,No ,No,Offline,05-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,SEOHARA,246746.0,2.0,"28,22,698",RAIS AHMAD CONTRACTOR,"2,808,584",Accepted-AOC,07-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2020_DOLBU_438408_1,391a/E-tender/npugu/2019-20 date 19-02-2020,Construction of Drain Work near Himanshu house in Ward No.-2,Construction of Drain Work near Himanshu house in Ward No.-2,Works,Open Tender,Percentage,Civil Works,No,No,NA ,22-Feb-2020 05:00 PM,,NA ,30.0,No ,No,Offline,29-Feb-2020 12:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Ugu Unnao,Nagar Panchayat Ugu,209801.0,2.0,,vimal consturction,"281,883.2",Rejected-Finance,17-Mar-2020,Directorate of Local Bodies UP||Nagar Panchayat Ugu Unnao,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2020_DOLBU_439394_11,590/2019-20 Dt. 22-02-2020,Contruction of cc road with drain from PARVEEN SHATARI to KULDEEP MALIK house in ward no 09,Contruction of cc road with drain from PARVEEN SHATARI to KULDEEP MALIK house in ward no 09,Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,26-Feb-2020 10:00 AM,,NA ,90.0,No ,No,Offline,03-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,Baraut,250611.0,2.0,"15,96,035",SHRI BALAJI CONSTRUCTION,"1,593,641.26",Rejected-AOC,07-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_DOLBU_439394_2,590/2019-20 Dt. 22-02-2020,Contruction of Rubber Mould Tile Road with Drain From PRADEEP house to SANJU JATAV in ward no-03 Gali no 3,Contruction of Rubber Mould Tile Road with Drain From PRADEEP house to SANJU JATAV in ward no-03 Gali no 3,Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,26-Feb-2020 10:00 AM,,NA ,90.0,No ,No,Offline,03-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,Baraut,250611.0,2.0,"2,39,441",SHRI BALAJI CONSTRUCTION,"239,252.01",Rejected-AOC,06-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_DOLBU_439394_20,590/2019-20 Dt. 22-02-2020,Construction of cc road with drain from Devendra house to Gurana road in ward no. 15,Construction of cc road with drain from Devendra house to Gurana road in ward no. 15,Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,26-Feb-2020 10:00 AM,,NA ,90.0,No ,No,Offline,06-Mar-2020 11:00 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,Baraut,250611.0,2.0,"1,68,260",MONARK BUILDERS,"163,308.25",Accepted-AOC,12-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2020_DOLBU_439394_25,590/2019-20 Dt. 22-02-2020,Contruction of rubber mould tile road with drain from RAHVAH TO NALA KHAS in ward no-18 ARJUN PURAM GALI NO 04,Contruction of rubber mould tile road with drain from RAHVAH TO NALA KHAS in ward no-18 ARJUN PURAM GALI NO 04,Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,26-Feb-2020 11:00 AM,,NA ,90.0,No ,No,Offline,03-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,Baraut,250611.0,2.0,"8,42,531",SHRI BALAJI CONSTRUCTION,"841,688.37",Rejected-AOC,09-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_DOLBU_439394_26,590/2019-20 Dt. 22-02-2020,Contruction of rubber mould cc tile road with drain from KAPIL house to TINKU in ward no-18 moh- arjunpuram,Contruction of rubber mould cc tile road with drain from KAPIL house to TINKU in ward no-18 moh- arjunpuram,Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,26-Feb-2020 12:00 PM,,NA ,90.0,No ,No,Offline,03-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,Baraut,250611.0,2.0,"2,03,205",RAM NIVAS CONTRACTOR AND SUPPLIER,"202,798.84",Rejected-AOC,12-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_DOLBU_439394_32,590/2019-20 Dt. 22-02-2020,Construction of CC road with drain from elish to harun house in ward-24 in Moh- EIDHGHA ROAD,Construction of CC road with drain from elish to harun house in ward-24 in Moh- EIDHGHA ROAD,Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,26-Feb-2020 01:00 PM,,NA ,90.0,No ,No,Offline,03-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,Baraut,250611.0,2.0,"1,98,701",RAKESH KUMAR,"198,502.75",Rejected-AOC,12-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Badaut Baghpat,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2020_DOLBU_446415_1,452/NPPS/E-TENDER/2019-20 Dt. 07.03-2020,C/O WORK OF 80MM THICK C C INTERLOCKING PAVER BLOCK ROAD AND SIDE DRAIN FROM HOUSE OF EHSHAAN CHAUDHARY TO HOUSE OF SHAHJAHAN IN WRD NO 12,C/O WORK OF 80MM THICK C C INTERLOCKING PAVER BLOCK ROAD AND SIDE DRAIN FROM HOUSE OF EHSHAAN CHAUDHARY TO HOUSE OF SHAHJAHAN IN WRD NO 12,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Mar-2020 05:00 PM,,NA ,30.0,No ,No,Offline,16-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,SEOHARA,246746.0,2.0,"5,00,507",Khurshid Ahmad Contractor,"500,014",Rejected-AOC,20-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_DOLBU_446430_1,452/NPPS/E-TENDER/2019-20 Dt. 07.03-2020,C/O WORK OF 80MM THICK C C INTERLOCKING PAVER BLOCK ROAD AND SIDE DRAIN FROM HOUSE OF MASTER RASHID TO HOUSE OF WAHAB IN WRD NO 15,C/O WORK OF 80MM THICK C C INTERLOCKING PAVER BLOCK ROAD AND SIDE DRAIN FROM HOUSE OF MASTER RASHID TO HOUSE OF WAHAB IN WRD NO 15,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Mar-2020 05:00 PM,,NA ,30.0,No ,No,Offline,16-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,SEOHARA,246746.0,2.0,"5,04,267",JAMAAL CONTRACTOR,"503,520",Accepted-AOC,20-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2020_DOLBU_446435_1,452/NPPS/E-TENDER/2019-20 Dt. 07.03-2020,C/O WORK OF 80MM THICK C C INTERLOCKING PAVER BLOCK ROAD AND SIDE DRAIN FROM SD DHARAMKATA TO HOUSE OF RAIS IN WRD NO 16,C/O WORK OF 80MM THICK C C INTERLOCKING PAVER BLOCK ROAD AND SIDE DRAIN FROM SD DHARAMKATA TO HOUSE OF RAIS IN WRD NO 16,Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Mar-2020 05:00 PM,,NA ,30.0,No ,No,Offline,16-Mar-2020 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,SEOHARA,246746.0,2.0,"8,07,030",RAIS AHMAD CONTRACTOR,"806,219",Rejected-AOC,20-Mar-2020,Directorate of Local Bodies UP||Nagar Palika Parishad Seohara Bijnor,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
