Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_UPIDC_905762_4,05/SE/2023-24,LOT2,As per the NIT,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,06-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,13-Mar-2024 05:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",Meerut,250001.0,2.0,"1,32,00,000",M/S AJAY KUMAR,"7,572,450",Rejected-Finance,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",unknown
2024_UPIDC_905794_1,02/EE/2023-24,"Constructing RR masonry boundary wall in down stream of Left earthen embankment from ch. Km 0.00 to Km 0.240 for protection from encroachment of dept land near L-block of R and R colony at Amwar, Duddhi District Sonbhadra.",Random Rubble Masonry,Works,Open Tender,Fixed-rate,Civil Works - Others,No,No,NA ,26-Feb-2024 06:00 PM,NA ,15.0,No ,No,Online,12-Mar-2024 02:00 PM,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division III Pipri- Sonebhadra,"Amwar, Duddhi, Sonebhadra",231208.0,2.0,"32,17,000",PANKAJ KUMAR GUPTA,"2,718,957",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division III Pipri- Sonebhadra,unknown
2024_UPIDC_905944_2,08/S.E.-II/2023-24,"Construction of Irrigation Division, Farrukhabad office building in District Farrukhabad.","Construction of Irrigation Division, Farrukhabad office building in District Farrukhabad.",Works,Open Tender,Item Wise,Civil Works - Buildings,No,No,NA ,05-Mar-2024 02:00 PM,NA ,90.0,No ,No,Online,11-Mar-2024 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur",Farrukhabad,209625.0,2.0,"2,70,00,000",SHRI MAHRAJ JI CONSTRUCTION,"26,172,705",Rejected-Technical,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur",unknown
2024_UPIDC_905956_1,02/EE/2023-24,"Constructing RR masonry boundary wall in down stream of Left earthen embankment from ch. Km 0.240 to Km 0.450 for protection from encroachment of dept land near L-block of R and R colony at Amwar, Duddhi District Sonbhadra.",Random Rubble Masonry,Works,Open Tender,Fixed-rate,Civil Works - Others,No,No,NA ,26-Feb-2024 06:00 PM,NA ,15.0,No ,No,Online,12-Mar-2024 02:00 PM,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division III Pipri- Sonebhadra,"Amwar, Duddhi, Sonebhadra",231208.0,2.0,"28,15,000",a.k. construction,"2,378,435",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division III Pipri- Sonebhadra,unknown
2024_UPIDC_906138_1,03/SE/2023-24,CONSTRUCTION OF W.B.M. ROAD FROM KM. 2.780 TO KM. 9.000 OF BABINA RIGHT MAIN CANAL LOT 1,CONSTRUCTION OF W.B.M. ROAD FROM KM. 2.780 TO KM. 9.000 OF BABINA RIGHT MAIN CANAL LOT 1,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,27-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,13-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Jhansi",Babina District Jhansi,284401.0,2.0,"1,44,03,000",M/s HARI CONSTRUCTION,"9,989,790",Accepted-AOC,18-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Jhansi",unknown
2024_UPIDC_906647_3,04/EE/2023-24 dt 20.02.2024,Reconstruction of V.R.B. At km 19.359 of ROZA DY.,Reconstruction of V.R.B. At km 19.359 of ROZA DY.,Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,29-Feb-2024 09:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",shahjahanpur,242001.0,2.0,"8,81,000",M/S CHANDRA MOHAN UPADHYAY THEKEDAR,"747,848",Accepted-AOC,07-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",unknown
2024_UPIDC_906682_1,04/SE/2023-24,Restoration work and demarcation of canal land from km 0.000 to 11.600 (head to tail) of Right Shahzad Canal in Lalitpur district,Restoration work and demarcation of canal land from km 0.000 to 11.600 (head to tail) of Right Shahzad Canal in Lalitpur district,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Feb-2024 06:00 PM,NA ,90.0,No ,No,Online,05-Mar-2024 02:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Lalitpur",LALITPUR,284403.0,2.0,"2,18,52,000",M/S SINGH BROTHERS,"13,650,250",Rejected-Technical,22-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Lalitpur",unknown
2024_UPIDC_906745_1,05/EE/2023-24,Construction of Regulator At KM 0.496 of Mahuwa Minor In District Balrampur,Construction of Regulator At KM 0.496 of Mahuwa Minor In District Balrampur,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,28-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Tulsipur, Balrampur",Balrampur,272101.0,2.0,,GARIMA INFRASTRUCTURE,"2,239,483.07",Accepted-AOC,12-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Tulsipur, Balrampur",unknown
2024_UPIDC_906745_2,05/EE/2023-24,Construction of Regulator At KM 1.100 of Chaipurwa Minor In District Balrampur,Construction of Regulator At KM 1.100 of Chaipurwa Minor In District Balrampur,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,28-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,04-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Tulsipur, Balrampur",Balrampur,272101.0,2.0,,GARIMA INFRASTRUCTURE,"2,239,523.08",Accepted-AOC,12-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Tulsipur, Balrampur",unknown
2024_UPIDC_907434_1,24/SE-6/2023-24 (LOT-3),FLOOD PROTECTION WORK IN SENSITIVE VILLAGES UMARIYA KEWALPUR AT RIGHT BANK OF RIVER GARRA IN DISTRICT HARDOI,FLOOD PROTECTION WORK IN SENSITIVE VILLAGES UMARIYA KEWALPUR AT RIGHT BANK OF RIVER GARRA IN DISTRICT HARDOI,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,28-Feb-2024 06:00 PM,01-Mar-2024 12:00 PM ,90.0,No ,No,Online,05-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",HARDOI,241001.0,2.0,"3,04,30,000",M/S K.K. TRADERS,"26,967,319.278",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",unknown
2024_UPIDC_907791_1,NIT14/SE/2023-24,NIT14/SE/2023-24 Lot-01,RESTORATION OF CHERUI BUNDHI FROM CH KM 0.00 TO 0.300 and KM 0.480 TO KM 1.020 IN NAGWA BLOCK OF DISTRICT SONEBHADRA.,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,29-Feb-2024 01:00 PM,NA ,90.0,No ,No,Online,06-Mar-2024 02:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur","Nagwa,Sonebhadra",231216.0,2.0,,M/S D.P SINGH CONTRACTOR KASHIPUR,"3,195,554",Rejected-Finance,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur",unknown
2024_UPIDC_908400_1,03/SE/2023-24,ANTI EROSION WORKS ON CHHITUPUR BHAGALPUR BUND AT KM. 2.000 NEAR VILLAGE DEOSIA ON LEFT BANK OF RIVER SARAYU IN DISTRICT DEORIA.,ANTI EROSION WORKS ON CHHITUPUR BHAGALPUR BUND AT KM. 2.000 NEAR VILLAGE DEOSIA ON LEFT BANK OF RIVER SARAYU IN DISTRICT DEORIA.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,01-Mar-2024 10:00 AM,01-Mar-2024 01:00 PM ,90.0,No ,No,Online,06-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",DEORIA,274001.0,2.0,,GHANSHYAM CHAUBAY,"50,104,549.29",Accepted-AOC,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",unknown
2024_UPIDC_908438_1,10/SE/202324,New Construction of V. R. B. At Km 0.400 of Khurja Drain,New Construction of V. R. B. At Km 0.400 of Khurja Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"44,75,000",M/S JUGENDRA SINGH,"3,525,920",Rejected-Technical,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2024_UPIDC_908438_2,10/SE/202324,Reconstruction of V. R. B. At Km 3.200 of Khurja Drain,Reconstruction of V. R. B. At Km 3.200 of Khurja Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"44,80,000",M/S KATARIA TRADERS AND PAINT HOUSE,"3,203,367",Rejected-Finance,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2024_UPIDC_908438_3,10/SE/202324,New Construction of V. R. B. At Km 8.600 of Khurja Drain,New Construction of V. R. B. At Km 8.600 of Khurja Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"42,66,000",VMC SATCOM,"3,457,106",Rejected-Finance,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2024_UPIDC_908438_4,10/SE/202324,New Construction of V. R. B. At Km 11.020 of Khurja Drain,New Construction of V. R. B. At Km 11.020 of Khurja Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"41,72,000",M/S SIROHI CONSTRUCTION COMPANY,"3,119,119.49",Rejected-Technical,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2024_UPIDC_908438_5,10/SE/202324,Reonstruction of V. R. B. At Km 5.973 of Hasanpur Drain,Reonstruction of V. R. B. At Km 5.973 of Hasanpur Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"43,59,000",M/S SIROHI CONSTRUCTION COMPANY,"3,366,180.82",Rejected-Finance,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2024_UPIDC_908477_1,11/S.E./2023-24,Restoration of Spur at Km. 0.080 of Duha Kathaura Extension bund on Right bank of River Saryu in District Ballia (U.P.) Lot 01,Restoration of Spur at Km. 0.080 of Duha Kathaura Extension bund on Right bank of River Saryu in District Ballia (U.P.) Lot 01,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,01-Mar-2024 09:00 AM,01-Mar-2024 01:00 PM ,90.0,No ,No,Online,06-Mar-2024 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",Ballia,277001.0,2.0,,M/S KAUSHAL KUMAR SINGH,"10,372,112",Accepted-AOC,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",unknown
2024_UPIDC_908634_1,05/EE/2023-24,05/EE/2023-24(LOT1),05/EE/2023-24(LOT1),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,08-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,,HARENDRA KUMAR SHARMA,"986,571.6",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_10,05/EE/2023-24,05/EE/2023-24(LOT10),05/EE/2023-24(LOT10),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,08-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,"11,00,000",HARENDRA KUMAR SHARMA,"1,161,720",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_11,05/EE/2023-24,05/EE/2023-24(LOT11),05/EE/2023-24(LOT11),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,"2,00,000",MAA SHAKUMBARI,"128,507",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_12,05/EE/2023-24,05/EE/2023-24(LOT12),05/EE/2023-24(LOT12),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,"1,40,000",MAA SHAKUMBARI,"94,000",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_2,05/EE/2023-24,05/EE/2023-24(LOT2),05/EE/2023-24(LOT2),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,08-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,,HARENDRA KUMAR SHARMA,"1,758,161",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_3,05/EE/2023-24,05/EE/2023-24(LOT3),05/EE/2023-24(LOT3),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,,M/S S K TYAGI ELECTRIC WORKS,"1,070,715.5",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_4,05/EE/2023-24,05/EE/2023-24(LOT4),05/EE/2023-24(LOT4),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,"4,29,000",MAA SHAKUMBARI,"403,320",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_5,05/EE/2023-24,05/EE/2023-24(LOT5),05/EE/2023-24(LOT5),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,"5,98,000",MAA SHAKUMBARI,"550,543",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_6,05/EE/2023-24,05/EE/2023-24(LOT6),05/EE/2023-24(LOT6),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,08-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,,M/S S K TYAGI ELECTRIC WORKS,"1,290,960",Rejected-Finance,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_7,05/EE/2023-24,05/EE/2023-24(LOT7),05/EE/2023-24(LOT7),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,08-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,"17,10,000",M/S SATT SAHIB CONSTRUCTION CO,"1,642,210",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_8,05/EE/2023-24,05/EE/2023-24(LOT8),05/EE/2023-24(LOT8),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,08-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,"13,65,000",M/S SATT SAHIB CONSTRUCTION CO,"1,631,210",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_908634_9,05/EE/2023-24,05/EE/2023-24(LOT9),05/EE/2023-24(LOT9),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2024 11:00 AM,NA ,90.0,No ,No,Online,08-Mar-2024 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",MEERUT,250001.0,2.0,"15,45,000",M/S SATT SAHIB CONSTRUCTION CO,"1,622,368",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-6, Meerut",unknown
2024_UPIDC_910438_1,09/EE/2023-24,Lot-1,Lot-1,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,11-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",Ghazipur,233001.0,2.0,,M/S SANJAY KUMAR RAI,"2,036,976.52",Rejected-Finance,22-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",unknown
2024_UPIDC_911212_1,09/EE/2023-24,Reconstruction of Outlet of 4inch to 6inch Dia from Km. 0.00 to 20.800 of Supply Channel,Reconstruction of Outlet of 4inch to 6inch Dia from Km. 0.00 to 20.800 of Supply Channel,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,05-Mar-2024 11:00 AM,NA ,90.0,No ,No,Offline,11-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",Reconstruction of Outlet of 4inch to 6inch Dia fro,283203.0,2.0,"23,99,000",DEVENDRA KUMAR SHARMA,"1,883,294.5",Rejected-Finance,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",unknown
2024_UPIDC_911212_2,09/EE/2023-24,Re- construction of Inlet Syphon at km28.655 on Supply channel,Re- construction of Inlet Syphon at km28.655 on Supply channel,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,05-Mar-2024 11:00 AM,NA ,90.0,No ,No,Offline,11-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",Re- construction of Inlet Syphon at km28.655 on Su,283203.0,2.0,"33,38,000",M/s PARI ENTERPRISES,"3,335,077.5",Accepted-AOC,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",unknown
2024_UPIDC_911869_1,TN-11/SE-1/2023-24,TN-11/SE-1/2023-24 Work of construction of inspection building near Salawa Jhal on the left bank of Upper Ganga Canal under Meerut district.(Lot No-1),TN-11/SE-1/2023-24 Work of construction of inspection building near Salawa Jhal on the left bank of Upper Ganga Canal under Meerut district.(Lot No-1),Works,Open Tender,Piece-work,Civil Works - Canal,No,No,As per tender notice ,06-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,14-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",As per tender notice,250001.0,2.0,"1,06,80,000",M/S RAKSHIT ASSOCIATES,"10,519,892.71",Rejected-Finance,21-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",unknown
2024_UPIDC_911869_2,TN-11/SE-1/2023-24,TN-11/SE-1/2023-24 Protective work for the safety of the water bridge located at km 8.100 of Jani Scape in Meerut district..(Lot No-2),TN-11/SE-1/2023-24 Protective work for the safety of the water bridge located at km 8.100 of Jani Scape in Meerut district..(Lot No-2),Works,Open Tender,Piece-work,Civil Works - Canal,No,No,As per tender notice ,06-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,14-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",As per tender notice,250001.0,2.0,"2,61,90,000",mamber singh,"18,858,428",Rejected-Finance,21-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",unknown
