Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2025_UPPRC_1098506_1,26/GM-4/UPPCL/2025-26 Dated 09.12.2025,"TOURISM DEVELOPMENT WORK OF SHEETAL KUND DHAM MANDIR, VILL-NAGLA BEECH, AKOLA , FATEHPUR SIKRI, AGRA, (U.P.)","TOURISM DEVELOPMENT WORK OF SHEETAL KUND DHAM MANDIR, VILL-NAGLA BEECH, AKOLA , FATEHPUR SIKRI, AGRA, (U.P.)",Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,12-Dec-2025 09:00 AM,,18-Dec-2025 11:00 AM ,90.0,No ,No,Online,23-Dec-2025 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Akola Agra,283102.0,2.0,"78,96,382",uma devi,"7,847,424.66",Rejected-Finance,09-Jan-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2025_UPIDC_1081183_2,03/EE/2025-26,SILT CLEARANCE AND SCRAPING OF KHUDAGANJ DY. FROM KM. 0.000 TO KM. 44.690.,SILT CLEARANCE AND SCRAPING OF KHUDAGANJ DY. FROM KM. 0.000 TO KM. 44.690.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,03-Nov-2025 03:00 PM,,NA ,90.0,No ,No,Online,10-Nov-2025 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",SHAHJAHANPUR U.P,242001.0,2.0,"21,73,000",ACURATE CONTRACTOR,"1,434,295.72",Accepted-AOC,16-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",unknown
2025_UPIDC_1082497_26,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-26,"Ordinary Jungle Clearance, Scraping in internal section and Removing thek of Ghorawal Dy. From Km. 0.000 to km. 9.000 LOT-26",Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,15-Oct-2025 02:00 PM,31-Oct-2025 04:01 PM,NA ,90.0,No ,No,Online,21-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",SONEBHADRA,231216.0,2.0,,SRI SAI ENTERPRISES,"280,431.46",Rejected-Finance,21-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",unknown
2026_SCIDC_1104806_1,127/FZD/MLA/25-26,"CONSTRUCTION OF CC ROAD AND DRAINAGE SYSTEM FROM SHREE ANOKHE LAL JI HOUSE TO SHREE RAMKISHAN HOUSE AT VILL. -NAGLA BABAN, BLOCK- EKA, DISTT. FIROZABAD.","CONSTRUCTION OF CC ROAD AND DRAINAGE SYSTEM FROM SHREE ANOKHE LAL JI HOUSE TO SHREE RAMKISHAN HOUSE AT VILL. -NAGLA BABAN, BLOCK- EKA, DISTT. FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Jan-2026 05:00 PM,,NA ,180.0,No ,No,Offline,16-Jan-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,sikandra agra,282007.0,2.0,"5,43,000",M/s MAA BUILDERS,"542,699.7",Accepted-AOC,21-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2025_UPIDC_1079802_1,05/AEII/2025-26,Scrapping of Internal Section of Imiliya Minor (km. 0.000 to 7.200),Scrapping of Internal Section of Imiliya Minor (km. 0.000 to 7.200),Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,04-Oct-2025 09:00 AM,,NA ,90.0,No ,No,Online,10-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Maudha Dam Construction Division, Hamirpur",HAMIRPUR,210301.0,2.0,,KRISHNA BIHARI SINGH,"119,346.17",Rejected-Finance,06-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Maudha Dam Construction Division, Hamirpur",unknown
2025_UPIDC_1081549_1,01/S.E.R.D.C./2025-26/Lot no 02,Lot02,Work to develop Ramganga Bhawan as a staging site for technical tour of Ramganga Dam,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,10-Oct-2025 10:00 AM,,15-Oct-2025 12:00 PM ,90.0,No ,No,Online,28-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Ramganga Dam Circle, Kalagarh","New Colony, Kalagarh",246142.0,2.0,"3,95,00,000",Rakesh kumar,"31,401,568.95",Rejected-Technical,06-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Ramganga Dam Circle, Kalagarh",unknown
2025_UPIDC_1099612_9,04/EE/2025-26,lot no 09,lot no 09,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Dec-2025 09:00 AM,,NA ,90.0,No ,No,Online,26-Dec-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||RCD, rampur",Rampur,244901.0,2.0,"5,49,000",M/s Rakesh Kumar,"459,714.97",Rejected-AOC,22-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||RCD, rampur",unknown
2026_RDUP_1106156_1,1027 Date 12-01-2026 Work - 23,kshetr panchaayat muraleechhapara ke antargat ibraahimaabaad uparavaar mein open jeem ka nimaarn kaary,kshetr panchaayat muraleechhapara ke antargat ibraahimaabaad uparavaar mein open jeem ka nimaarn kaary,Works,Open Tender,Percentage,Civil Works,No,No,NA ,14-Jan-2026 11:00 AM,,NA ,90.0,No ,No,Offline,24-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,KP MURLICHHAPRA,277204.0,2.0,"6,56,000",NATIONAL TRADING COMPANY,"655,606.4",Rejected-AOC,28-Jan-2026,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,unknown
2025_UPPAN_1094360_1,"3661/PAN/ET/25-26, DT. 25-11-2025",CONSTRUCTION OF 2 NO SIMULATOR BUILIDNG AT POLICE MOTOR TRANSPORT WORKSHOP AND TRAINING CENTRE SITAPUR U.P.,CONSTRUCTION OF 2 NO SIMULATOR BUILIDNG AT POLICE MOTOR TRANSPORT WORKSHOP AND TRAINING CENTRE SITAPUR U.P.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,27-Nov-2025 06:10 PM,,NA ,105.0,No ,No,Online,10-Dec-2025 11:30 AM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,TRANSPORT WORKSHOP AND TRAINING CENTRE SITAPUR U.P,261001.0,2.0,"55,27,000",Ram Avtar,"5,405,406",Rejected-Finance,13-Jan-2026,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,unknown
2026_RDUP_1104121_1,"1561/Acc./Ni.Su./2025-26, dt. 17.12.2025",Vikash khand Chaumuha ke gram naugaon mai Dr. kanhaiyake ghar se nala ki aur parikarma marg pr interlocking nirman karya.,Vikash khand Chaumuha ke gram naugaon mai Dr. kanhaiyake ghar se nala ki aur parikarma marg pr interlocking nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Jan-2026 03:00 PM,,NA ,90.0,No ,No,Offline,12-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,Mathura,281001.0,2.0,"15,48,000",M/S VNB INFRA TECH,"1,546,892.337",Rejected-Finance,19-Jan-2026,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,unknown
2025_UPIDC_1085397_1,03/EE/2025-2026,"EW in Silt clearance of Soraon Dy. from Km 0.000 to Km 2.800, Km 5.000 to Km 7.000 and Km 9.200 to Km 16.800 and Scraping of Soraon Dy. from Km 18.000 to Km 21.000 and Km 24.000 to km 35.300","EW in Silt clearance of Soraon Dy. from Km 0.000 to Km 2.800, Km 5.000 to Km 7.000 and Km 9.200 to Km 16.800 and Scraping of Soraon Dy. from Km 18.000 to Km 21.000 and Km 24.000 to km 35.300",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,27-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,04-Nov-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID-1, allahabad",EEID1 PRAYAGRAJ,211004.0,2.0,"17,96,000",M/S GUFRAN CONSTRUCTION,"1,078,682.8",Accepted-AOC,04-Dec-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID-1, allahabad",unknown
2025_SCIDC_1072077_1,28-08/EE/FTP/PMAGY/E-Ten/25-26,Construction of PMAGY at Gram Abdullapur Fatehpur,Construction of PMAGY at Gram Abdullapur Fatehpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Sep-2025 09:00 AM,,11-Sep-2025 12:00 PM ,105.0,No ,No,Offline,13-Sep-2025 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,Kaushambi,212207.0,2.0,"16,55,000",MS ASHISH CONSTRUCTION,"1,651,524.5",Rejected-AOC,13-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,unknown
2025_UPSWC_1096402_1,2025122683-2,Repair/Construction of UPSWC Godowns at Manjhanpur (Kaushambi) Part-B,Repair/Construction of UPSWC Godowns at Manjhanpur (Kaushambi) Part-B,Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Dec-2025 06:00 PM,,18-Dec-2025 02:00 PM ,90.0,No ,No,Offline,22-Dec-2025 10:00 AM,UP STATE WAREHOUSING CORPORATION,Manjhanpur (Kaushambi),212207.0,2.0,"87,70,433",SHIVA ASSOCIATES,"7,454,868.32",Rejected-AOC,12-Jan-2026,UP STATE WAREHOUSING CORPORATION,unknown
2025_REDUP_1091784_3,1486/RED Tender KUSHINAGAR,VISHUNPURA VIKAS KHAND VISHUNPURA KE GRAMSABHA TRILOKPUR BUJURG JUDVANIYA NALE PAR MITER SPAN KI RCC PULIYA KA NIRMAD KARYA,VISHUNPURA VIKAS KHAND VISHUNPURA KE GRAMSABHA TRILOKPUR BUJURG JUDVANIYA NALE PAR MITER SPAN KI RCC PULIYA KA NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,25-Nov-2025 09:00 AM,,NA ,90.0,No ,No,Online,01-Dec-2025 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"20,48,000",M/s Bindu Devi,100.0,Accepted-AOC,22-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2025_UPIDC_1063632_48,03/AEIV/2025-26,Repairing and polishing of Kota Stone flooring at 2nd floor of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh Lucknow.(Lot No.48),Repairing and polishing of Kota Stone flooring at 2nd floor of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh Lucknow.(Lot No.48),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Aug-2025 03:00 PM,,NA ,90.0,No ,No,Online,18-Aug-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow","Prikalp Bhawan Telibagh, Lucknow.",226002.0,2.0,,M/S M. K. CONSTRUCTION,"151,483.5",Accepted-AOC,06-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",unknown
2025_UPIDC_1063632_60,03/AEIV/2025-26,"Painting in walls of room no- 221 and 226 at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.60)","Painting in walls of room no- 221 and 226 at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.60)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Aug-2025 03:00 PM,,NA ,90.0,No ,No,Online,18-Aug-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",Vikash Bhawan Canal Colony Lucknow,226001.0,2.0,,BHARAT TRADERS,"156,638.5",Accepted-AOC,26-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",unknown
2025_UPIDC_1075884_11,03/EE/2025-26,Renewal of service road of Garhmau main canal from km 13.600 to pump house and km 0.00 to 0.386 km Garhmau lake embankment Jhansi.Lot04,Renewal of service road of Garhmau main canal from km 13.600 to pump house and km 0.00 to 0.386 km Garhmau lake embankment Jhansi.Lot04,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Oct-2025 02:30 PM,,NA ,90.0,No ,No,Online,10-Oct-2025 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",jhansi,284001.0,2.0,"19,40,000",M/S ATUL GRAM VIKAS SANSTHAN,"1,784,118",Accepted-AOC,17-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",unknown
2025_UPIDC_1087047_14,2/EE/2025-26,Silt clearance and Scraping of Lalganj Dy. from Km. 30.000 to Km. 71.000,Silt clearance and Scraping of Lalganj Dy. from Km. 30.000 to Km. 71.000,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Oct-2025 03:00 PM,,NA ,90.0,No ,No,Online,06-Nov-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",Azamgarh,276001.0,2.0,,Ms A S Construction,"1,786,654.04",Rejected-Finance,21-Nov-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",unknown
2025_SCIDC_1077510_1,779/EE (E)/Lko/Ayodhya/25-26 date 25.09.2025,09 Mtr. Highmast Light work at Various Place at Distt. Ayodhya. for 10Nos 2nd (Sansad Nidhi work),09 Mtr. Highmast Light work at Various Place at Distt. Ayodhya. for 10Nos 2nd (Sansad Nidhi work),Works,Open Tender,Percentage,Electrical Works,No,No,NA ,26-Sep-2025 10:00 AM,,NA ,90.0,No ,No,Offline,03-Oct-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,Ayodhya,224123.0,2.0,,MANOJ KUMAR SRIVASTAVA,"2,078,960",Accepted-AOC,09-Oct-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,unknown
2025_UPIDC_1063127_3,02/EE/2025-26,Widening of VRB at Km. 10.205 of Katra Dy.,Widening of VRB at Km. 10.205 of Katra Dy.,Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,20-Aug-2025 04:30 PM,,NA ,90.0,No ,No,Online,26-Aug-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",SHAHJAHANPUR,242001.0,2.0,"4,18,000",ACURATE CONTRACTOR,"350,113.55",Accepted-AOC,03-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",unknown
2025_UPIDC_1081167_1,03/EE/2025-26,SILT CLEARANCE AND SCRAPING OF SAWAYAZPUR DY. FROM KM. 0.000 TO KM. 21.750,SILT CLEARANCE AND SCRAPING OF SAWAYAZPUR DY. FROM KM. 0.000 TO KM. 21.750,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Oct-2025 01:00 PM,31-Oct-2025 05:28 PM,NA ,90.0,No ,No,Online,17-Oct-2025 02:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",HARDOI,241001.0,2.0,"10,54,000",HARSH TRADERS,"996,223.09",Accepted-AOC,06-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",unknown
2025_UPIDC_1083254_1,02/EE/2025-26 Lot 19,SCRAPING WORK IN AMUARA DY. FROM KM. 12.020 TO KM. 18.600,SCRAPING WORK IN AMUARA DY. FROM KM. 12.020 TO KM. 18.600,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Oct-2025 11:00 AM,03-Nov-2025 04:22 PM,NA ,90.0,No ,No,Online,30-Oct-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD - 36 Jaunpur",EXECUTIVE ENGINEER SSK-36 JAUNPUR,222002.0,2.0,"2,18,000",JAI CONSTRUCTION,"179,972.4",Rejected-Finance,12-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD - 36 Jaunpur",unknown
2025_UPIDC_1063632_62,03/AEIV/2025-26,"Polishing of Corridor at 2nd floor of Dr. Ram Manohar Lohiya Parikalp Bhawan, Telibagh, Lucknow. (Lot No.04)","Polishing of Corridor at 2nd floor of Dr. Ram Manohar Lohiya Parikalp Bhawan, Telibagh, Lucknow. (Lot No.04)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Sep-2025 12:00 PM,,NA ,90.0,No ,No,Online,04-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow","Parikalp Bhawan Telibagh, Lucknow.",226002.0,2.0,,M/s SVGS Enterprises,"156,198.7",Accepted-AOC,24-Oct-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",unknown
2026_RDUP_1106154_1,1027 Date 12-01-2026 Work - 21,kshetr panchaayat muraleechhapara ke antargat dhatooree tola mein open jeem ka nimaarn kaary,kshetr panchaayat muraleechhapara ke antargat dhatooree tola mein open jeem ka nimaarn kaary,Works,Open Tender,Percentage,Civil Works,No,No,NA ,14-Jan-2026 11:00 AM,,NA ,90.0,No ,No,Offline,24-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,KP MURLICHHAPRA,277204.0,2.0,"6,56,000",NATIONAL TRADING COMPANY,"655,606.4",Rejected-AOC,28-Jan-2026,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,unknown
2025_SCIDC_1091541_1,918/EE (E)/Lucknow-Amethi/25-26 dt 12.11.25,9.50Mtr. Semi highmast Light work at Block- Shukul Bajar in Distt. Amethi. (Vidhayak Nidhi work),9.50Mtr. Semi highmast Light work at Block- Shukul Bajar in Distt. Amethi. (Vidhayak Nidhi work),Works,Open Tender,Percentage,Electrical Works,No,No,NA ,17-Nov-2025 05:00 PM,,NA ,90.0,No ,No,Offline,24-Nov-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,Amethi,227405.0,2.0,,NEELAMRAJ CONSTRUCTION PVT LTD,"1,758,020.22",Accepted-AOC,28-Nov-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,unknown
2025_REDUP_1092066_1,725/RED/Etender/Bond Clerck/2025-26 date 28-10-25,Construction of a large cremation ground/burial ground in Simaria Gausu Gram Panchayat Amaria Development Block,Construction of a large cremation ground/burial ground in Simaria Gausu Gram Panchayat Amaria Development Block,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,20-Nov-2025 12:00 PM,,23-Nov-2025 12:00 PM ,90.0,No ,No,Online,05-Dec-2025 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT,REDPILIBHIT,262001.0,2.0,"24,92,000",Indrajeet Verma,"2,002,071.71",Accepted-AOC,08-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT,unknown
2026_DOLBU_1106025_1,630/NPPA/205-26,TROMAL AND MRF CENTER PAR KUDE KE SEGRIGATION COMPOSTIG OR NISTARAN KARYA,TROMAL AND MRF CENTER PAR KUDE KE SEGRIGATION COMPOSTIG OR NISTARAN KARYA,Services,Open Tender,Percentage,Miscellaneous Services,No,No,NA ,14-Jan-2026 09:00 AM,,NA ,75.0,No ,No,Offline,27-Jan-2026 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Aawla Bareilly,NPP AONLA,243301.0,2.0,,GUPTA CONTRACTOR,"2,599,584",Rejected-Finance,31-Jan-2026,Directorate of Local Bodies UP||Nagar Palika Parishad Aawla Bareilly,unknown
2026_RDUP_1104132_9,"Memo/Acc./Ni.Su./2025-26, dt. 15.12.2025",Vikash khand Nandgaon ke gram kamar mai kotvan kamar road se mandal chowk tak C.C. sadak nirman karya.,Vikash khand Nandgaon ke gram kamar mai kotvan kamar road se mandal chowk tak C.C. sadak nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Jan-2026 03:00 PM,,NA ,90.0,No ,No,Offline,12-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,Mathura,281001.0,2.0,"24,84,000",M/S Govind Ram Contractor And Suppliers,"2,483,049.228",Rejected-Finance,19-Jan-2026,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,unknown
2025_UPIDC_1085397_3,03/EE/2025-2026,SILT CLEARANCE/SCRAPING OF DEWAINI MINOR FROM KM 0.000 TO KM 4.800 AND KLANI MINOR FROM KM 0.000 TO KM 4.600,SILT CLEARANCE/SCRAPING OF DEWAINI MINOR FROM KM 0.000 TO KM 4.800 AND KLANI MINOR FROM KM 0.000 TO KM 4.600,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,27-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,04-Nov-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID-1, allahabad",EEID1 PRAYAGRAJ,211004.0,2.0,"2,34,000",MAHADEV TRADERS,"137,905.6",Accepted-AOC,20-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID-1, allahabad",unknown
2025_SCIDC_1072088_1,29-02/EE/FTP/PMAGY/E-Ten/25-26,Construction of PMAGY at Gram Paprenda Block Amouli Distt Fatehpur,Construction of PMAGY at Gram Paprenda Block Amouli Distt Fatehpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Sep-2025 09:00 AM,,11-Sep-2025 12:00 PM ,105.0,No ,No,Offline,13-Sep-2025 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,Kaushambi,212207.0,2.0,"16,54,000",Ms Ashok Kumar,"1,645,730",Rejected-AOC,22-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,unknown
2026_RDUP_1104121_3,"1561/Acc./Ni.Su./2025-26, dt. 17.12.2025",Vikash khand Chaumuha ke kasba chaumuha mai vidhayak nidhi se nirmit samudayik bhawan mai steel jail ka karya.,Vikash khand Chaumuha ke kasba chaumuha mai vidhayak nidhi se nirmit samudayik bhawan mai steel jail ka karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Jan-2026 03:00 PM,,NA ,90.0,No ,No,Offline,12-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,Mathura,281001.0,2.0,"13,81,000",M/S Govind Ram Contractor And Suppliers,"1,380,298.961",Accepted-AOC,19-Jan-2026,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,unknown
2025_REDUP_1099103_2,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Gram Panchyat Jagatnagar me Phool Pandey ke Ghar se Ram Khilawan Pandey ke Ghart tak Interlocing Road evm Nali Ka Nirman Karye,Gram Panchyat Jagatnagar me Phool Pandey ke Ghar se Ram Khilawan Pandey ke Ghart tak Interlocing Road evm Nali Ka Nirman Karye,Works,Open Tender,Percentage,Civil Works,No,No,Na ,15-Dec-2025 02:00 PM,,NA ,90.0,No ,No,Online,22-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"15,19,000",M/S DIPTI KATIYAR,"1,518,465.71",Accepted-AOC,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,unknown
2025_REDUP_1101122_8,"838/RED/Etender(22)/2025-26, Dt. 04.12.2025",Gram Panchayat Belhari me Jaseem ke ghar se Masjid hote huye Vakeel ke ghar tak interlocking karya-Phakharpur_08,Gram Panchayat Belhari me Jaseem ke ghar se Masjid hote huye Vakeel ke ghar tak interlocking karya-Phakharpur_08,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,24-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,02-Jan-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"10,37,000",M/s Vaishnavi Construction,"1,222,574.42",Accepted-AOC,13-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,unknown
