Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2026_REDUP_1119268_26,2324/RED Tender KUSHINAGAR,BLOCK NEBUA NAURANGIYA KE GRAMPANCHYAT KHAIRATIYA SHITLAPUR ME PRABHAKAR PANDEY KE GHAR KE PASS 1X3 MITER SPAN KI RCC PULIYA KA NIRMAD KARYA,BLOCK NEBUA NAURANGIYA KE GRAMPANCHYAT KHAIRATIYA SHITLAPUR ME PRABHAKAR PANDEY KE GHAR KE PASS 1X3 MITER SPAN KI RCC PULIYA KA NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"10,00,000",KUSHINAGAR CONSTRUCTION CO,100.0,Rejected-Finance,17-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_SCIDC_1120058_2,134/FZD/MLA/25-26,"CONSTRUCTION OF C.C. ROAD FROM VANKHANDESHVAR MANDIR TO DABAR ROAD AT VILL.- NARKHI, BLOCK- NARKHI, DIST.- FIROZABAD.","CONSTRUCTION OF C.C. ROAD FROM VANKHANDESHVAR MANDIR TO DABAR ROAD AT VILL.- NARKHI, BLOCK- NARKHI, DIST.- FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Mar-2026 01:00 PM,,NA ,180.0,No ,No,Offline,13-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,sikandra agra,282007.0,2.0,"8,06,000",M/S Mahendra Pratap Singh,"805,971.61",Accepted-AOC,18-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2026_REDUP_1119268_18,2324/RED Tender KUSHINAGAR,VIKAS KHAND KHADDHA KE GRAM SABHA VISHUNPURA BUJURG ME MAIN CHAURAH SE VIKAU KUSHWAHA KE GHAR JANE WALE MARG PAR CC ROAD NIRMAD KARYA,VIKAS KHAND KHADDHA KE GRAM SABHA VISHUNPURA BUJURG ME MAIN CHAURAH SE VIKAU KUSHWAHA KE GHAR JANE WALE MARG PAR CC ROAD NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"37,02,000",M/S MAA AMBEY CONSTRUCTION COMPANY,100.0,Accepted-AOC,17-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_UPIDC_1119150_2,02/EE/2025-26,Clearance of Silt From Kain Nala Between km 0.00 to km 5.200 in District Shrawasti. (Lot-04),Clearance of Silt From Kain Nala Between km 0.00 to km 5.200 in District Shrawasti. (Lot-04),Works,Open Tender,Item Wise,Civil Works,No,No,NA ,23-Feb-2026 11:00 AM,,NA ,90.0,No ,No,Online,02-Mar-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",Bhagra,271831.0,2.0,,Mohammad Abdulla,"68,000",Rejected-Technical,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich||Flood Division, Shravasti",unknown
2026_UPIDC_1127072_1,Tender notice 07/EE/2025-26,Tender notice 07/EE/2025-26 Lot No.1,"Providing and fitting of new steel wire rope for tainter gate No. 7,8,9 at Obra dam.",Works,Open Tender,Item Wise,Repair and Maintenance Works,No,No,NA ,19-Mar-2026 09:00 AM,,NA ,90.0,No ,No,Online,25-Mar-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Obra(Sonbhadra)||ODD, obra","Obra ,Sonebhadra",231219.0,2.0,,ANAND KUMAR YADAV,"762,951",Not Admitted-Fee/PreQual/Technical,30-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Obra(Sonbhadra)||ODD, obra",unknown
2026_REDUP_1119268_24,2324/RED Tender KUSHINAGAR,VIKASKHAND RAMKOLA HUDWA ME PICH ROAD SE PURNMASI KUSHWAHA KE GHAR TAK CC ROAD KA NIRMAD KARYA,VIKASKHAND RAMKOLA HUDWA ME PICH ROAD SE PURNMASI KUSHWAHA KE GHAR TAK CC ROAD KA NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"17,91,000",GANGA CONSTRUCTION AND SUPPLIERS,100.0,Rejected-Finance,17-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_UPPRC_1115231_1,16/PCL/PM/Unit-36/Noida/25-26 DT 11.02.26,Construction work of Additional Class Room at Govt. High School Atrauli District Ghaziabad,Construction work of Additional Class Room at Govt. High School Atrauli District Ghaziabad,Works,Open Tender,Percentage,Civil Works,No,No,NA ,12-Feb-2026 12:16 PM,,NA ,90.0,No ,No,Online,25-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,High School Atrauli District Ghaziabad,245304.0,2.0,"32,03,000",JIYA ENTERPRISES,"2,673,731",Rejected-Technical,25-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,unknown
2026_UPIDC_1110654_2,02/EE/2025-26,Silt Clearance of Gangrol Drain From km. 0.000 to km 10.00,Silt Clearance of Gangrol Drain From km. 0.000 to km 10.00,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,02-Feb-2026 05:00 PM,,NA ,90.0,No ,No,Online,12-Feb-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",Aligarh,205001.0,2.0,"6,22,000",ARADHYA INFRA LTD,"279,059.68",Rejected-Technical,21-Feb-2026,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",unknown
2026_UPIDC_1120438_3,TENDER NOTICE NO.06/EE/2025-26,Tender Notice No.06/EE/2025-26,Earth work in removing thecks and Berm cutting in Internal section of E.G.C. main canal from Km.37.700 to Km.39.900 for the Year 2025-26 in Distt. Bijnor.Lot-3,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,03-Mar-2026 10:00 AM,,NA ,90.0,No ,No,Online,09-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",BIJNOR,246701.0,2.0,"33,21,000",AASHTA CONSTRUCTION,"1,791,925",Rejected-Technical,16-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",unknown
2026_SCIDC_1123761_1,1184-1/E.E. BLY/E-Tender/BLY/2025-26 Dt. 11.03.2026,Construction work of Sr. Kesar Singh Gangwar ji Memory Gates at Vill. Labheda in Aspur Road (Vidhayak Nidhi),Construction work of Sr. Kesar Singh Gangwar ji Memory Gates at Vill. Labheda in Aspur Road (Vidhayak Nidhi),Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,11-Mar-2026 02:00 PM,,NA ,90.0,No ,No,Offline,18-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Bareilly,243001.0,2.0,"9,32,543",M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,"932,263.24",Accepted-AOC,19-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,unknown
2026_UPIDM_1121852_1,19/EE/WED/KNP/2025-2026,"Repairing and maintenance of Departmental Ambhibious Hydraulic Excavator (L3) MB 205 by repairing of Ring Gear/Turntable bearing, floating pontoons and other its allied parts at village Madharmau, Lucknowm","Repairing and maintenance of Departmental Ambhibious Hydraulic Excavator (L3) MB 205 by repairing of Ring Gear/Turntable bearing, floating pontoons and other its allied parts at village Madharmau, Lucknowm",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,03-Mar-2026 10:15 AM,,NA ,90.0,No ,No,Online,11-Mar-2026 12:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,MADHARMAU LUCKNOW,226002.0,2.0,"21,90,739",ANUPAM INFRATECH,"2,165,000",Accepted-AOC,17-Mar-2026,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2026_SCIDC_1123215_1,045/E.E./BJR/NIDHI/2025-26 Dt. 10-03-2026,"Construction work of 50.00 m C.C. Road and drain from the house of Bhure Khan son of Nanwa towards the house of associate Shahrukh in village Chehli, BLOCK-JALILPUR, DISTRICT- BIJNOR. (NIDHI WORK)","Construction work of 50.00 m C.C. Road and drain from the house of Bhure Khan son of Nanwa towards the house of associate Shahrukh in village Chehli, BLOCK-JALILPUR, DISTRICT- BIJNOR. (NIDHI WORK)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Mar-2026 03:00 PM,,NA ,60.0,No ,No,Offline,17-Mar-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,BIJNOR CHANDPUR,246725.0,3.0,"2,67,875",MOHD USMAN,"267,794.64",Accepted-AOC,18-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,unknown
2026_SCIDC_1107117_2,0128/EE/JNP/2025-26 dt-17-01-2026,UNDER MP SADAR SIKRARA UDREJPUR ME SIYARAM YADAV RES TAK 130 MTR CC ROAD NIRMAN KARYA,UNDER MP SADAR SIKRARA UDREJPUR ME SIYARAM YADAV RES TAK 130 MTR CC ROAD NIRMAN KARYA,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Feb-2026 06:00 PM,,NA ,90.0,No ,No,Offline,25-Feb-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Jaunpur,UDREJPUR,222002.0,2.0,"4,82,436",DEV CONSTRUCTION,,Rejected-Finance,23-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Jaunpur,unknown
2026_UPIDM_1119051_1,06/EE/2025-26 LOT 3,DRILLING OF STATE TUBEWELL,DRILLING OF STATE TUBEWELL,Works,Open Tender,Item Rate,Water Equipments/ Meter/ Drilling/ Boring,No,No,NA ,03-Mar-2026 12:00 PM,,NA ,90.0,No ,No,Both(Online/Offline),09-Mar-2026 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,FIROZABAD,283203.0,2.0,"12,21,000",M/S RAVI ENGINEERING UDYOG,"1,183,200",Rejected-Finance,12-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,unknown
2026_UPIDC_1107737_2,03/EE/2025-26,Construction of drainage syphon at Km 10.360 of Akbarpur Dy.,Construction of drainage syphon at Km 10.360 of Akbarpur Dy.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,28-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Shrawasti,271805.0,2.0,"22,16,000",BANKE BIHARI CONTRACTOR & GENERAL ORDER SUPPLIERS,"2,197,658",Accepted-AOC,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2026_SCIDC_1111813_3,140/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Kiranpal Kashyap ji, MLC) construction of Barat Ghar at vill Babupura Block Nanota District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Kiranpal Kashyap ji, MLC) construction of Barat Ghar at vill Babupura Block Nanota District- Saharanpur",Works,Open Tender,Percentage,Civil Works,No,No,NA ,23-Feb-2026 12:30 PM,,NA ,90.0,No ,No,Offline,02-Mar-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,District Saharanpur,247001.0,2.0,"15,27,303",A.S COMPANY,"1,525,775",Rejected-Finance,27-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,unknown
2026_REDUP_1118901_1,1603/RED/Tender/2025-26,"Installation of Semi-high mast lights (200 watts with 06 lights) at 21 public places (as per the proposal of Hon ble MP), Block- Pisawan","Installation of Semi-high mast lights (200 watts with 06 lights) at 21 public places (as per the proposal of Hon ble MP), Block- Pisawan",Works,Open Tender,Percentage,Electrical Works,No,No,NA ,21-Feb-2026 12:36 PM,,NA ,90.0,No ,No,Online,27-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Pisawan, Sitapur",261001.0,2.0,"33,13,681",M/s Mannat Construction,"3,313,350",Accepted-AOC,24-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,unknown
2026_UPPRC_1104623_1,30/GM-4/UPPCL/2025-26 Dated 02-01-2026,TOURISM DEVELOPMENT WORK OF ARYA SAMAJ MANDIR IN DISTRICT- MAINPURI (U.P.),TOURISM DEVELOPMENT WORK OF ARYA SAMAJ MANDIR IN DISTRICT- MAINPURI (U.P.),Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,07-Jan-2026 05:30 PM,,12-Jan-2026 11:00 AM ,90.0,No ,No,Online,19-Jan-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Mainpuri,205001.0,2.0,"1,70,97,203",M/s Arti Chauhan,"16,926,231.74",Accepted-AOC,17-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2026_UPIDC_1111715_2,12/SE/2025-26,"Construction of Boundary Pillar and Restoration of internal section, reconstruction of damaged 04 no. VRB and Repairing of 24 no. regulators of Chaff branch from km 0.000 to km 39.450 in district Kushinagar.","Construction of Boundary Pillar and Restoration of internal section, reconstruction of damaged 04 no. VRB and Repairing of 24 no. regulators of Chaff branch from km 0.000 to km 39.450 in district Kushinagar.",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,03-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,17-Feb-2026 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",KUSHINAGAR,274403.0,2.0,,M/s Narayan Enterprises,"86,109,452.7",Rejected-Finance,17-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",unknown
2026_UPIDM_1109526_1,38/EE-LID GKP/17/01/2026,"NABARD Funded Modernization of Ch. Charan Singh. Gola Pump Canal, Dist- Gorakhpur. Supply, Installation, Testing and Commissioning of dismantling joint 900 MM Dia Suction side and Delivery side at GPC, Gorakhpur.","NABARD Funded Modernization of Ch. Charan Singh. Gola Pump Canal, Dist- Gorakhpur. Supply, Installation, Testing and Commissioning of dismantling joint 900 MM Dia Suction side and Delivery side at GPC, Gorakhpur.",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,27-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Online,03-Feb-2026 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,GOLA GORAKHPUR,273408.0,2.0,"14,16,000",M/S S S ENTERPRISES,"1,116,000",Rejected-Finance,01-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,unknown
2026_UPIDC_1107737_3,03/EE/2025-26,Construction of Drainage Syphon at Km 3.500 of Samda Mr.,Construction of Drainage Syphon at Km 3.500 of Samda Mr.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,28-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Balrampur,271201.0,2.0,"22,03,000",M/S GANESH DUTT SINGH CONTRACTOR,"1,505,786.55",Rejected-Finance,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2026_UPIDC_1118621_2,07/EE/2025-26,Lot-02 Rejuvenation work of Barrel No 22 at km 8.300 of Right Gomti Bund (Haider Canal),Rejuvenation work of Barrel No 22 at km 8.300 of Right Gomti Bund (Haider Canal),Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,21-Feb-2026 12:00 PM,,NA ,90.0,No ,No,Online,27-Feb-2026 11:05 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow",Lucknow,226001.0,2.0,"11,55,000",M/S RADHEY SHYAM CONSTRUCTION,"809,127.76",Rejected-Finance,12-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||LD-2SC, lucknow",unknown
2026_SCIDC_1117546_4,148/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Installment of Semi Highmast Light in Various place at District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Installment of Semi Highmast Light in Various place at District- Saharanpur",Works,Open Tender,Percentage,Electrical Works,No,No,NA ,19-Mar-2026 12:30 PM,,NA ,90.0,No ,No,Offline,24-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,District Saharanpur,247001.0,2.0,"3,83,040",VINOD KUMAR THEKEDAR,"382,848",Rejected-Finance,07-Apr-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,unknown
2026_UPIDC_1111333_9,02/EE/2025-26,EARTH FILLED GEO BAG PITCHING ON SCOURED RIGHT BANK FROM K.M. 37.350 TO 37.500 OF KATHINAIYA DRAIN,EARTH FILLED GEO BAG PITCHING ON SCOURED RIGHT BANK FROM K.M. 37.350 TO 37.500 OF KATHINAIYA DRAIN,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,10-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,16-Feb-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",Santkabirnagar,272162.0,2.0,"16,55,000",MAMTA SHARMA CONTRACTOR CO BARABANKI,"1,042,833.9",Rejected-Finance,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",unknown
2026_UPPRC_1107358_1,86/UPPCL/GM-1/2025-26/E-TENDER Dated-14.01.2026,Construction of Upgradation Intermediate Building at Govt. High School Dhurvah District-Sonebhadra (U.P.),Construction of Upgradation Intermediate Building at Govt. High School Dhurvah District-Sonebhadra (U.P.),Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,20-Jan-2026 12:17 PM,,NA ,90.0,No ,No,Online,29-Jan-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,District-Sonebhadra (U.P.),231201.0,2.0,"1,65,22,000",LAXMIKANT CONSTRUCTIONS,"15,641,760.12",Accepted-AOC,19-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,unknown
2026_SCIDC_1120081_2,312-1/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 25.02.2026,"71 Nos. SITC of 30 watt Solar LED Street Light at Various Places in Block Faridpur, District Bareilly (MLC Nidhi)","71 Nos. SITC of 30 watt Solar LED Street Light at Various Places in Block Faridpur, District Bareilly (MLC Nidhi)",Works,Open Tender,Item Rate,Solar Street Lights,No,No,NA ,13-Mar-2026 04:00 PM,,NA ,90.0,No ,No,Offline,20-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,Bareilly,243001.0,2.0,"15,12,300",M/S ARVIND KUMAR SINGH,"1,511,695.08",Accepted-AOC,30-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,unknown
2026_REDUP_1122151_1,2604/RED/VN-Rudhauli/25-26Dt. 09.02.26,Vikas Khand Saltauwa Gopalpur mein Shivaghat Vishram Grih tak pahuchane ke liye Seedhi avm Vishram Sthal se Dah Sansakar avm Samadhi Sthal tak jane wale marg par cc road ka nirman karya,Vikas Khand Saltauwa Gopalpur mein Shivaghat Vishram Grih tak pahuchane ke liye Seedhi avm Vishram Sthal se Dah Sansakar avm Samadhi Sthal tak jane wale marg par cc road ka nirman karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Mar-2026 12:00 PM,,NA ,90.0,No ,No,Online,11-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,works,272001.0,2.0,"21,17,000",KAMLESH CHAUDHARY,"2,116,177.64",Accepted-AOC,24-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,unknown
2026_UPIDC_1120438_2,TENDER NOTICE NO.06/EE/2025-26,Tender Notice No.06/EE/2025-26,Internal clearance and Berm cutting of Chandak branch from Km.0.000 to 7.700 for the Year 2025-26 in Distt. Bijnor.Lot-2,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,26-May-2026 10:00 AM,,NA ,90.0,No ,No,Online,09-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",BIJNOR,246701.0,2.0,"27,87,000",ZAHEERUDEEN,"1,502,360",Rejected-Technical,16-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||EGCCD-2, haridwar",unknown
2026_UPIDC_1119727_1,01/E.E./2025-26,"Renovation of ground floor of building at Irrigation colony, Nandanpura, Jhansi for Division office, Ken-Betwa Link Canal Construction Division -1 Jhansi","Renovation of ground floor of building at Irrigation colony, Nandanpura, Jhansi for Division office, Ken-Betwa Link Canal Construction Division -1 Jhansi",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,03-Mar-2026 11:00 AM,U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Mahoba||Ken Betwa Link CC Division-1 Jhansi,Jhansi,284003.0,2.0,"10,00,000",M/s VEER SINGH CONSTRUCTION COMPANY,"719,213.85",Rejected-Finance,26-Mar-2026,U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Mahoba||Ken Betwa Link CC Division-1 Jhansi,unknown
