Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2024_CEUAZ_879188_63,2024_CEUAZ_879188_63,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Rani ki Sarai Sonwara Koilari road to Sammopur Aima link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"875,932",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_879218_2,2024_CEUAZ_879218_2,5943/NIVIDA(CD)-BALLIA CIRCLE/2023 DATE 23.12.2023,Construction work of the road from Gram Sabha Dumri to Kunwar Jasanv Kudiya(Including 05 years maintenance cost),,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",,,,,,"12,756,316.44",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia"
2024_CEUAZ_879399_31,2024_CEUAZ_879399_31,No-2845/9A Date 26-12-2023,Special Repair of laudah Imadpur SC Basti South Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"1,395,985",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_878102_3,2024_CEUAZ_878102_3,5940/NIVIDA(CD)-BALLIA CIRCLE/2023 DATE 23.12.2023,Special repair work of the road from Dera of Sivan Tola Khakhan to the house of Laxman Chhapra Tulsi Godda,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",,,,,,"4,426,726.02",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia"
2024_CEUAZ_879188_15,2024_CEUAZ_879188_15,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Sofipur Maslampatti Dadara road to Larpur road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"90,800.55",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_879188_22,2024_CEUAZ_879188_22,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Amauda Mohiuddinpur to Allipur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"307,402",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_879188_39,2024_CEUAZ_879188_33,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Sumhadih Sulemapur road to Badapurva road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"297,423.9",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_879188_39,2024_CEUAZ_879188_36,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Sumhadih Sulemapur road to Badapurva road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"297,423.9",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_879188_39,2024_CEUAZ_879188_39,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Sumhadih Sulemapur road to Badapurva road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"297,423.9",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_879188_40,2024_CEUAZ_879188_40,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Naharpur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"266,984.96",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_879188_4,2024_CEUAZ_879188_4,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Rasulpur Harijen Basti via canal tak road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"119,646",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_UPIDC_899767_43,2024_UPIDC_899767_43,02/EE/2023-24,Silt Cleaning and clearance of Bhanguri Drain between chainage 9.500 Km to 12.500 Km,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",,,,,,"222,439.95",,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti"
2024_CEMRT_911583_1,2024_CEMRT_911532_1,1863/28MS-S/2024 Date 04-03-2024,"Renewal Work of K.K. Road to Parasouli Biral Road Km. 1,2,3,4(370),5,6,7(450)",,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"4,604,230.65",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2024_CEMRT_911583_1,2024_CEMRT_911583_1,1863/28MS-S/2024 Date 04-03-2024,"Renewal Work of K.K. Road to Parasouli Biral Road Km. 1,2,3,4(370),5,6,7(450)",,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"4,604,230.65",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2024_CEMRT_912620_1,2024_CEMRT_912620_1,1864/24MS-S/2024 Date 04-03-2024,Renewal of Tisang to Janshath ODR In Km- 1-600- 2-650-3 to 8 and Km-9-250,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"5,447,861.73",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2024_CEMRT_906093_9,2024_CEMRT_906093_9,1404/28MS-S/2024 Date 22-02-2024,Special Repair Work on Chapar Simarthi Tejalhera Khaikehri Rd. Km. 1 to Kasampur  Patedi Rd. Km. 1 to Sahadra Road.,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"3,772,085",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2024_CEMRT_907865_1,2024_CEMRT_907865_1,714/11Cashier-MC CD Meerut Dt 21-02-24,Reconstruction work of Rohta Road to Salahpur Badam road under Block Rohta for agricultural marketing facilities in the sugar mill area,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,,,,,,"4,777,546.11",,,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT
2024_CEMRT_908164_5,2024_CEMRT_908164_4,454/8A DT 28.02.2024,8 Special repair work of Culvert No. 3/1 at Babri to D Y Road Via Raipur Panwarkhera Titarsi Road in F.Y. 2023-24 in distt. Shamli,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI,,,,,,"3,127,459.65",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI
2024_CEMRT_908164_5,2024_CEMRT_908164_5,454/8A DT 28.02.2024,8 Special repair work of Culvert No. 3/1 at Babri to D Y Road Via Raipur Panwarkhera Titarsi Road in F.Y. 2023-24 in distt. Shamli,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI,,,,,,"3,127,459.65",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI
2024_CEMRT_904027_1,2024_CEMRT_904027_1,1078/96MS-S/2024 Date 13-02-2024,"Financial year 2023-24, the work of widening and strengthening of the road (other district road) from Rampur-Badgaon to Saharanpur-Badgaon via Alauddinpur Chakwali Mirzapur in Saharanpur district.",,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"83,679,598",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2024_CEMRT_904263_4,2024_CEMRT_904263_2,1954/96M/BSR/2023-24 Date 22.02.2024,Reconstruction of Saloni Link Road,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,,,,,,"3,315,815.04",,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR
2024_CEMRT_904263_4,2024_CEMRT_904263_4,1954/96M/BSR/2023-24 Date 22.02.2024,Reconstruction of Saloni Link Road,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,,,,,,"3,315,815.04",,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR
2024_CEMRT_904263_5,2024_CEMRT_904263_5,1954/96M/BSR/2023-24 Date 22.02.2024,Reconstruction of Madhya Ganga Nahar to Buklana Saini Basti Road,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,,,,,,"3,272,195",,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR
2024_CEMRT_904263_7,2024_CEMRT_904263_7,1954/96M/BSR/2023-24 Date 22.02.2024,Reconstruction of Ist Part of Village Chhapkauli Junior High School to Kakodi Sattavan Road,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,,,,,,"2,984,643.98",,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR
2024_CEMRT_904317_2,2024_CEMRT_904317_2,417/8A DT 23.02.2024,2 Special repair work on Culvert No. 12/1 at Hathi Karoda to Thanabhawan Road in Distt. Shamli in F.Y. 2023-24,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI,,,,,,"1,125,395.03",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI
2024_CEMRT_904317_3,2024_CEMRT_904317_3,417/8A DT 23.02.2024,3 Special repair work on Culvert No. 10/2 at Dholra Jasoi Pipalhera Kutubagarh Mullapur Thanabhawan Road in Distt. Shamli in F.Y. 2023-24,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI,,,,,,"971,983.8",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI
2024_CEMRT_901201_1,2024_CEMRT_900860_4,553/11Cashier-MC CD Meerut Dt 12-02-24,Improvement and road safety work of Black Spot Lavd village BS UP 5978 on Daurala Mussoorie (other district road) in Meerut district,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,,,,,,"3,653,952.24",,,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT
2024_CEMRT_901201_1,2024_CEMRT_901201_1,553/11Cashier-MC CD Meerut Dt 12-02-24,Improvement and road safety work of Black Spot Lavd village BS UP 5978 on Daurala Mussoorie (other district road) in Meerut district,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT,,,,,,"3,653,952.24",,,Cheif Engineer Meerut Zone PWD Meerut||SE MEERUT CIRCLE PWD MEERUT
2024_CEMRT_894266_1,2024_CEMRT_894266_1,7914/25MS/2024 date 21.11.2023,Reconstruction work at Delhi Saharanpur Road to Titarsi Bridge in Distt. Shamli in. F.Y. 2023-24,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"2,080,301.86",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2024_CEMRT_894881_1,2024_CEMRT_894881_1,571/4A-Camp date 29.01.2024,Patch Repair work on Remaining Other District Roads in Vidhansabha Muradnagar,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,,,,,,"1,387,584",,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD
2024_CEMRT_894881_2,2024_CEMRT_894881_2,571/4A-Camp date 29.01.2024,Patch Repair work on Remaining Village Roads in Vidhansabha Muradnagar,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,,,,,,"1,334,718",,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD
2024_CEMRT_894881_3,2024_CEMRT_894881_3,571/4A-Camp date 29.01.2024,"Repair and Improvement work (painting of railing, Divider) on Various  Roads in District Ghaziabad",,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD,,,,,,"1,449,259.76",,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE CONSTRUCTION DIVISION-2  PWD GAZIABAD
2024_CEMRT_895645_4,2024_CEMRT_895645_4,155/ 8A DT 24.01.2024,4 Rehabilitation of Bridge No. 1/2 at Jalabad to Dakodi Road in F.Y. 2023-24 in distt. Shamli,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI,,,,,,"943,315.87",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SHAMLI
2024_CEMRT_896266_2,2024_CEMRT_896215_1,417/8A Dated 07.02.2024,2- CC and Drain work on Shahpur Basi Bhorakalan Shikarpur Road (ODR) in Km-2 Basi Abadi Portion Under Special Repair,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR,,,,,,"2,273,810.28",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR
2024_CEMRT_896266_2,2024_CEMRT_896215_2,417/8A Dated 07.02.2024,2- CC and Drain work on Shahpur Basi Bhorakalan Shikarpur Road (ODR) in Km-2 Basi Abadi Portion Under Special Repair,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR,,,,,,"2,273,810.28",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR
2024_CEMRT_896266_2,2024_CEMRT_896266_2,417/8A Dated 07.02.2024,2- CC and Drain work on Shahpur Basi Bhorakalan Shikarpur Road (ODR) in Km-2 Basi Abadi Portion Under Special Repair,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR,,,,,,"2,273,810.28",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD MUZAFFARNAGAR
2024_CEMRT_884809_4,2024_CEMRT_884809_4,313/24MS-S(MZN)/24 Dt. 11.01.2024,4-Special Repair Work of CC and RCC Nala in Km-6-350 Km-7-400 and Km-8-400 at Delhi Nitipass Road Khatauli Portion ODR,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"30,151,775.64",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2024_CEMRT_888785_9,2024_CEMRT_888785_9,8853/96M/BSRO/2023-24 Date 07.12.2023,New Construction of Basatpur to Solana road under NABARD Scheme in FY 2023-24,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR,,,,,,"9,653,179.42",,,Cheif Engineer Meerut Zone PWD Meerut||SE BULAND SHAHAR PWD BULANDSHAHAR||EE PROVINCIAL DIVISION PWD HAPUR
2024_CEMRT_894210_1,2024_CEMRT_894210_1,693/25M-S/2024 Date 30.01.2024,Reconstruction of minor bridge in Km. 17 of Khatauli Morna State Highway (SH-116) in Distt. Shamli in. F.Y. 2023-24,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR,,,,,,"7,411,379.43",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR
2024_CEMBD_907090_5,2024_CEMBD_907090_5,1288/Nivida-Moradabad/23-24 Dated 26-02-2024,Nauganwa-Dhanaura road ODR,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,,,,,,"35,676,301.25",,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA
2024_CEMBD_907090_6,2024_CEMBD_907090_6,1288/Nivida-Moradabad/23-24 Dated 26-02-2024,"SR of Dhanaura-Feena road (ODR) Km 3, 4, 5 and 7",,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,,,,,,"12,606,969.6",,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA
2024_CEMBD_909449_5,2024_CEMBD_909449_5,1347/Nivida MBD Cricle dt 29-02-2024,BHOJPUR ROSHANPUR TANDA ROAD KM 11 TO 18 19-825,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,,,,,,"14,313,683.1",,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD
2024_CEMBD_892298_2,2024_CEMBD_892298_2,391/E-Tender-R.Circle/23-24 Dt. 27.01.2024,Special repair of Bundki Sugar Mill to Raipur Road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-,,,,,,"7,163,400.04",,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION 2 PWD BIJNOR -HQ NAJIBABAD-
2024_CEMBD_899420_1,2024_CEMBD_899420_1,6249/E-Nivida-MBD Circle/23-24 DT 20-12-2023,Year 2023-24 Under IRQP Scheme Improving Riding Quality of Moradabad Gawan Bulandshehar road (Anupshahar Dibai Bhag sahit) SH-148 Km 20 to 37(410).,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL,,,,,,"136,674,830",,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD SAMBHAL
2024_CEMBD_902683_2,2024_CEMBD_902683_2,383/E-TENDER MBD CIRLCE DT 23-01-2024,HARIDWARI ROAD KAWAR PATH ROAD,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,,,,,,"4,534,246.83",,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD
2024_UPIDC_894744_34,2024_UPIDC_894744_34,08/SE/2023-24,Flood Protection Work of Kunhra-Ghoghi Bund between Km. 33.200 to 33.700 near Village Khairahawa in Distt. Siddharthnagar on left Bank of River Kunhra.,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",,,,,,"12,156,571.22",,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti"
2024_UPIDC_894906_22,2024_UPIDC_894906_22,07/S.E./2023-24,Flood Protection Work at Village group Tirahipur on the right Bank of River Tonse in District Ballia. (U.P.) Lot 11,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",,,,,,"10,793,160",,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia"
2024_UPIDC_895593_32,2024_UPIDC_895593_32,02/SE/2023-24,RESTORATION OF RAJDHANI SILHATA BUND FROM KM. 0.000 TO 10.600 ON LEFT BANK OF GURRA RIVER IN DISTRICT GORAKHPUR,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",,,,,,"29,999,037.82",,,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur"
2024_CEMBD_882530_2,2024_CEMBD_882530_2,409/ETEN_RC/23_24_D_27_01_24,Reconstruction of NH-87 Km 40 to Temra Link Road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,,,,,,"3,738,671.81",,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR
2024_CEMBD_889521_11,2024_CEMBD_884018_16,97/E.TENDER/2023-24 Dated 10-01-2024,Renewal from PC on  Wasepur to Kanjar Baseda road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,,,,,,"799,599.6",,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA
2024_CEMBD_889521_11,2024_CEMBD_889521_11,97/E.TENDER/2023-24 Dated 10-01-2024,Renewal from PC on  Wasepur to Kanjar Baseda road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,,,,,,"799,599.6",,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA
2024_CEMBD_890113_25,2024_CEMBD_890113_25,262/E-Ten/23-24_Dt_27-01-24,Bilaspur Aharo Shishgarh Road to Tehri Khwaja Link Road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR,,,,,,"1,134,775",,,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||PROVINCIAL DIVISION PWD RAMPUR
2024_CEMBD_878778_12,2024_CEKNP_915245_1,3389/E.TENDER/2023-24 Dated 26-12-2023,SR of Hazarpur to Jamania road,,,,,,,,,,,,,,,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA,,,,,,"311,538.15",,,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD AMROHA
