objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd
441222,TANAURA NURPUR,09,146,00766,124680,UTTAR PRADESH,Agra,Agra,Tanora Nurpur Mustkil,124680,118,9,42903,TANORA NURPUR MUSTKIL,766,BARAULI AHIR,806
441223,GAJAULI,09,146,00765,124468,UTTAR PRADESH,Agra,Etmadpur,Gijauli Must,124468,118,9,43159,GIJAULI MUSTKIL,765,KHANDAULI,813
441224,THANA SHANKARWARI,09,146,00769,125083,UTTAR PRADESH,Agra,Fatehabad,Thana Shankar Dwari,125083,118,9,43338,THANA SHANKAR DWARI,769,SHAMSABAD,817
441225,RAGHUPURA,09,146,00768,125006,UTTAR PRADESH,Agra,Kheragarh,Raghupura,125006,118,9,43281,RAGHUPURA,768,SAIYAN,816
441226,ALAMPUR,09,146,00769,125149,UTTAR PRADESH,Agra,Fatehabad,Alampur,125149,118,9,43020,SALEMPUR GHANKAR,769,FATEHABAD,809
441227,SADUPURA,09,146,00768,125018,UTTAR PRADESH,Agra,Kheragarh,Sadupura,125018,118,9,43291,THAPENRA,768,SAIYAN,816
441228,KHANDWAI,09,146,00767,124811,UTTAR PRADESH,Agra,Kiraoli,Kharbai,124811,118,9,42751,KHARBAI,767,ACHHNERA,803
441229,BAHARAWATI,09,146,00767,124808,UTTAR PRADESH,Agra,Kiraoli,Bhilawati,124808,118,9,42736,BHILAWATI,767,ACHHNERA,803
441230,SUREHRA,09,146,00765,124571,UTTAR PRADESH,Agra,Etmadpur,Surehra (Must.),124571,118,9,0,,765,ETMADPUR,808
441231,MUHAMMADPURA,09,146,00769,125137,UTTAR PRADESH,Agra,Fatehabad,Mohammadpur,125137,118,9,42999,MOHAMMADPUR,769,FATEHABAD,809
441232,CHAIKURA,09,146,00767,124844,UTTAR PRADESH,Agra,Kiraoli,Chainkora,124844,118,9,42787,CHAINKORA,767,AKOLA,804
441233,MALIKPURA,09,146,00767,124766,UTTAR PRADESH,Agra,Kiraoli,Malikpur,124766,118,9,43058,MALIKPUR,767,FATEHPUR SIKRI,810
441234,NAHCHANI,09,146,00767,124845,UTTAR PRADESH,Agra,Kiraoli,Nahchani,124845,118,9,42803,NAHCHANI,767,AKOLA,804
441235,SUTAINDI,09,146,00766,124597,UTTAR PRADESH,Agra,Agra,Sutendi,124597,118,9,265467,Sutendi,766,BICHPURI,807
441236,KHERA BAKANDA,09,146,00767,124842,UTTAR PRADESH,Agra,Kiraoli,Khera Bakanda,124842,118,9,42752,KHERA BAKANDA,767,ACHHNERA,803
441237,KHACHAURPUR,09,146,00770,125387,UTTAR PRADESH,Agra,Bah,Khicharpura,125387,118,9,43138,PAI,770,JAITPUR KALAN,812
441238,CHANGAULI,09,146,00770,125288,UTTAR PRADESH,Agra,Bah,Changoli,125288,118,9,42817,CHANGOLI,770,BAH,805
441239,TELUPURA,09,146,00770,125366,UTTAR PRADESH,Agra,Bah,Tilupura,125366,118,9,43147,SUJANPURA,770,JAITPUR KALAN,812
441240,RUPDNANUN,09,146,00765,124485,UTTAR PRADESH,Agra,Etmadpur,Roopdhandu,124485,118,9,43178,ROOPDHANDU,765,KHANDAULI,813
441241,AHARAN,09,146,00765,124524,UTTAR PRADESH,Agra,Etmadpur,Aharan,124524,118,9,42931,AHARAN,765,ETMADPUR,808
441242,SARAULI,09,146,00766,124611,UTTAR PRADESH,Agra,Agra,Siroli,124611,118,9,42806,SIROLI,766,AKOLA,804
441243,SIKRI,09,146,00767,124710,UTTAR PRADESH,Agra,Kiraoli,Sikari 2 Hissa,124710,118,9,43074,SIKRI HISSA IV,767,FATEHPUR SIKRI,810
441244,RASAULPUR,09,146,00767,124707,UTTAR PRADESH,Agra,Kiraoli,Rasulpur Kiraoli,124707,118,9,43067,RASULPUR KIRAOLI,767,FATEHPUR SIKRI,810
441245,SUGNAPUR,09,146,00767,124848,UTTAR PRADESH,Agra,Kiraoli,Sagunapur,124848,118,9,265496,Sagunapur,767,AKOLA,804
441246,BISARNA,09,146,00766,124687,UTTAR PRADESH,Agra,Agra,Bisarna,124687,118,9,42863,BISARNA,766,BARAULI AHIR,806
441247,AGAWARKHASH,09,146,00765,124552,UTTAR PRADESH,Agra,Etmadpur,Agwarkhas,124552,118,9,42930,AGWAR KHAS,765,ETMADPUR,808
441248,NAMAINA,09,146,00768,124913,UTTAR PRADESH,Agra,Kheragarh,Nimena,124913,118,9,43100,NIMENA,768,JAGNER,811
441249,BIHART,09,146,00769,125153,UTTAR PRADESH,Agra,Fatehabad,Bihari,125153,118,9,241776,BIHARI,769,FATEHABAD,809
441250,ISAULI,09,146,00769,125038,UTTAR PRADESH,Agra,Fatehabad,Isauli,125038,118,9,43308,ISAULI,769,SHAMSABAD,817
441251,PATTI SHEKHUPUR,09,146,00769,125059,UTTAR PRADESH,Agra,Fatehabad,Patti Shaikhupur,125059,118,9,43328,PATTI SHAIKHUPUR,769,SHAMSABAD,817
441252,BESRAMPUR,09,146,00768,124945,UTTAR PRADESH,Agra,Kheragarh,Bishrampur,124945,118,9,43198,BISHRAMPUR,768,KHERAGARH,814
441253,DURA,09,146,00767,124774,UTTAR PRADESH,Agra,Kiraoli,Doora,124774,118,9,43045,DOORA,767,FATEHPUR SIKRI,810
441254,BAMRAULI,09,146,00769,125118,UTTAR PRADESH,Agra,Fatehabad,Bamrauli,125118,118,9,42970,BAMRAULI,769,FATEHABAD,809
441255,KARANPURA,09,146,00770,125342,UTTAR PRADESH,Agra,Bah,Karanpura,125342,118,9,43121,KARANPURA,770,JAITPUR KALAN,812
441256,PRATABPUR GARHI,09,146,00770,125395,UTTAR PRADESH,Agra,Bah,Gadhia Pratappura,125395,118,9,43116,GADHIA PRATAPPURA,770,JAITPUR KALAN,812
441257,KUARI,09,146,00770,125278,UTTAR PRADESH,Agra,Bah,Kwaari,125278,118,9,42831,KWAARI,770,BAH,805
441258,PANAUTA,09,146,00768,125003,UTTAR PRADESH,Agra,Kheragarh,Panota,125003,118,9,43279,PANOTA,768,SAIYAN,816
441259,RASULPUR,09,146,00769,125158,UTTAR PRADESH,Agra,Fatehabad,Rasulpur,125158,118,9,43017,RASULPUR,769,FATEHABAD,809
441260,CHITPUR,09,146,00768,124944,UTTAR PRADESH,Agra,Kheragarh,Cheetpur,124944,118,9,43198,BISHRAMPUR,768,KHERAGARH,814
441261,LAHCHAURA,09,146,00768,124978,UTTAR PRADESH,Agra,Kheragarh,Lahchora,124978,118,9,43269,LAHCHORA,768,SAIYAN,816
441262,NAWALPUR,09,146,00765,124556,UTTAR PRADESH,Agra,Etmadpur,Nawalpur,124556,118,9,42959,NAWAL PUR,765,ETMADPUR,808
441263,MAUWARIKPUR,09,146,00767,124790,UTTAR PRADESH,Agra,Kiraoli,Mubarizpur,124790,118,9,42762,MUBARIKPUR,767,ACHHNERA,803
441264,BHAISON,09,146,00768,124968,UTTAR PRADESH,Agra,Kheragarh,Bhenson,124968,118,9,43195,BHENSON,768,KHERAGARH,814
441265,PATPARGANJ,09,146,00768,124925,UTTAR PRADESH,Agra,Kheragarh,Patparganj,124925,118,9,43212,NAGLA DULEH KHAN,768,KHERAGARH,814
441266,AUNDH,09,146,00770,125199,UTTAR PRADESH,Agra,Bah,Ondh,125199,118,9,43239,ONDH,770,PINAHAT,815
441267,GANMARI,09,146,00766,124609,UTTAR PRADESH,Agra,Agra,Gamari,124609,118,9,42791,GAMARI,766,AKOLA,804
441268,SIKRI,09,146,00767,800808,UTTAR PRADESH,Agra,Kiraoli,Fatehpur Sikri (NPP),800808,118,9,0,,767,FATEHPUR SIKRI,810
441269,UJRAI,09,146,00767,124852,UTTAR PRADESH,Agra,Kiraoli,Ujarai,124852,118,9,42807,UJARAI,767,AKOLA,804
441270,PANCHAKKI,09,146,00767,124752,UTTAR PRADESH,Agra,Kiraoli,Panchakki,124752,118,9,43047,GOTHARA,767,FATEHPUR SIKRI,810
441271,AKBARPUR,09,146,00766,124649,UTTAR PRADESH,Agra,Agra,Akbarpur,124649,118,9,42852,AKBARPUR,766,BARAULI AHIR,806
441272,ABHUAPURA,09,146,00767,,UTTAR PRADESH,Agra,Kiraoli,Abhaudopura,0,118,9,0,,767,ACHHNERA,803
441273,NAZIRPURA,09,146,00767,124709,UTTAR PRADESH,Agra,Kiraoli,Nazirpura,124709,118,9,43074,SIKRI HISSA IV,767,FATEHPUR SIKRI,810
441274,PAWALI,09,146,00766,124654,UTTAR PRADESH,Agra,Agra,Pawawali,124654,118,9,42896,PAWAWALI,766,BARAULI AHIR,806
441465,MURLIDHARPUR,09,146,00765,124543,UTTAR PRADESH,Agra,Etmadpur,Murlidharpur,124543,118,9,42954,NAGLA PACHAURI,765,ETMADPUR,808
441275,BARIPURA,09,146,00769,125102,UTTAR PRADESH,Agra,Fatehabad,Baripura,125102,118,9,43025,SIKRARA,769,FATEHABAD,809
441276,BHARKAUL,09,146,00767,124759,UTTAR PRADESH,Agra,Kiraoli,Bharhkol,124759,118,9,43035,BHARHKOL,767,FATEHPUR SIKRI,810
441277,MAUKATPUR,09,146,00770,125390,UTTAR PRADESH,Agra,Bah,Mukutpura,125390,118,9,43132,MUKUTPURA,770,JAITPUR KALAN,812
441278,AMAHI,09,146,00770,125377,UTTAR PRADESH,Agra,Bah,Amahi,125377,118,9,43109,AMAHI,770,JAITPUR KALAN,812
441279,KARANPURI,09,146,00770,125341,UTTAR PRADESH,Agra,Bah,Karanpuri,125341,118,9,43141,RICHHAPURA,770,JAITPUR KALAN,812
441280,SINGRAULI,09,146,00768,124879,UTTAR PRADESH,Agra,Kheragarh,Singrawali,124879,118,9,43105,SINGRAWALI,768,JAGNER,811
441281,MAHUASALA,09,146,00770,125345,UTTAR PRADESH,Agra,Bah,Mahua,125345,118,9,43129,MAHUA,770,JAITPUR KALAN,812
441282,RAMPURA GARHI,09,146,00770,125355,UTTAR PRADESH,Agra,Bah,Rampuragdhi,125355,118,9,265540,Garhi Rampra,770,JAITPUR KALAN,812
441283,NASAU,09,146,00768,124876,UTTAR PRADESH,Agra,Kheragarh,Nasaua,124876,118,9,43086,BASAI JAGNER,768,JAGNER,811
441284,MANGTAI,09,146,00766,124587,UTTAR PRADESH,Agra,Agra,Manghatai,124587,118,9,42920,MANGHATAI,766,BICHPURI,807
441285,SAINTHA,09,146,00767,124818,UTTAR PRADESH,Agra,Kiraoli,Sahata,124818,118,9,42774,SEHTA,767,ACHHNERA,803
441286,SADARBAN,09,146,00766,124590,UTTAR PRADESH,Agra,Agra,Sadarban,124590,118,9,42924,SADARBAN,766,BICHPURI,807
441287,BUDHANA,09,146,00766,124668,UTTAR PRADESH,Agra,Agra,Budhana Mustkil,124668,118,9,42866,BUDHANA MUSTKIL,766,BARAULI AHIR,806
441288,KARBHANA,09,146,00766,124669,UTTAR PRADESH,Agra,Agra,Karmana Mustkil,124669,118,9,42883,KARMANA MUSTKIL,766,BARAULI AHIR,806
441289,SYAMUH,09,146,00766,124651,UTTAR PRADESH,Agra,Agra,Shyamo,124651,118,9,42902,SHYAMO,766,BARAULI AHIR,806
441290,NAGLA MANGOLI,09,146,00767,124733,UTTAR PRADESH,Agra,Kiraoli,Nagla Mangoli,124733,118,9,43062,NAGLA MANGOLI,767,FATEHPUR SIKRI,810
441291,GARHI SRIPAT,09,146,00769,125047,UTTAR PRADESH,Agra,Fatehabad,Gadhi Shripati,125047,118,9,43316,LAHARA,769,SHAMSABAD,817
441292,PALIA,09,146,00769,125111,UTTAR PRADESH,Agra,Fatehabad,Paliya,125111,118,9,43010,PALIYA,769,FATEHABAD,809
441293,BARINU,09,146,00765,124538,UTTAR PRADESH,Agra,Etmadpur,Biruni,124538,118,9,42938,BIRUNI,765,ETMADPUR,808
441294,RF,09,146,00770,,UTTAR PRADESH,Agra,Bah, ,0,118,9,0,,770,PINAHAT,815
441296,NAGLA,09,146,00765,124559,UTTAR PRADESH,Agra,Etmadpur,Nagla Mani,124559,118,9,42953,NAGLA MANI,765,ETMADPUR,808
441297,GANGAURA,09,146,00769,125127,UTTAR PRADESH,Agra,Fatehabad,Gangaura,125127,118,9,42983,GARI DARYAB,769,FATEHABAD,809
441298,BAROBARA KHURD,09,146,00769,125073,UTTAR PRADESH,Agra,Fatehabad,Barobara Khurd,125073,118,9,43295,BAROBARA KHURD,769,SHAMSABAD,817
441299,FATEHPURA,09,146,00770,125369,UTTAR PRADESH,Agra,Bah,Fatehpura,125369,118,9,43114,FATEHPURA,770,JAITPUR KALAN,812
441300,NIMDANDA,09,146,00770,125309,UTTAR PRADESH,Agra,Bah,Neemdanda,125309,118,9,42814,BICHOULA,770,BAH,805
441301,NAGLA SARUP,09,146,00765,124517,UTTAR PRADESH,Agra,Etmadpur,Nagla Sarup,124517,118,9,42955,NAGLA SARUP,765,ETMADPUR,808
441302,NAGLA DULHAI KHAN,09,146,00768,124924,UTTAR PRADESH,Agra,Kheragarh,Nagla Duleh Khan,124924,118,9,43212,NAGLA DULEH KHAN,768,KHERAGARH,814
441303,CHIRHAULI,09,146,00765,124547,UTTAR PRADESH,Agra,Etmadpur,Chirhauli,124547,118,9,42940,CHIRHAULI,765,ETMADPUR,808
441304,NAGLA SURJI,09,146,00765,124536,UTTAR PRADESH,Agra,Etmadpur,Nagla Sirji,124536,118,9,272971,Nagla sirj,765,ETMADPUR,808
441305,SAURAI,09,146,00765,124462,UTTAR PRADESH,Agra,Etmadpur,Sorai,124462,118,9,43183,SORAI,765,KHANDAULI,813
441306,BENAI KALAN,09,146,00765,124545,UTTAR PRADESH,Agra,Etmadpur,Benai,124545,118,9,42936,BENAI KALAN,765,ETMADPUR,808
441307,BAMNAI KALAN,09,146,00768,124898,UTTAR PRADESH,Agra,Kheragarh,Bamnai Kalan,124898,118,9,43083,BAMNAI KALAN,768,JAGNER,811
441308,SEHA,09,146,00770,125194,UTTAR PRADESH,Agra,Bah,Seha,125194,118,9,43246,SEHA,770,PINAHAT,815
441309,JANGARA,09,146,00767,124856,UTTAR PRADESH,Agra,Kiraoli,Jain Gara,124856,118,9,42793,JAIN GARA,767,AKOLA,804
441310,SUJGAI,09,146,00766,124647,UTTAR PRADESH,Agra,Agra,Sujgai,124647,118,9,42855,BAHENTA,766,BARAULI AHIR,806
441338,SIKTARA,09,146,00765,124565,UTTAR PRADESH,Agra,Etmadpur,Siktara,124565,118,9,42963,SIKTARA,765,ETMADPUR,808
441311,BICHOLA,09,146,00769,125112,UTTAR PRADESH,Agra,Fatehabad,Bichola,125112,118,9,42977,BICHOLA,769,FATEHABAD,809
441312,SIKRARA,09,146,00769,125104,UTTAR PRADESH,Agra,Fatehabad,Sikrara,125104,118,9,43025,SIKRARA,769,FATEHABAD,809
441313,NAGLA MAUHRE,09,146,00768,124992,UTTAR PRADESH,Agra,Kheragarh,Nagla Mohare,124992,118,9,43277,NAGLA MOHARE,768,SAIYAN,816
441314,BIJKAULI,09,146,00770,125255,UTTAR PRADESH,Agra,Bah,Vijkoli,125255,118,9,42812,BATESHWAR,770,BAH,805
441315,MANGOLI KHURD,09,146,00767,124734,UTTAR PRADESH,Agra,Kiraoli,Mangoli Khurd,124734,118,9,43062,NAGLA MANGOLI,767,FATEHPUR SIKRI,810
441316,BABARPUR,09,146,00769,125174,UTTAR PRADESH,Agra,Fatehabad,Babarpur,125174,118,9,42998,MITHPURA,769,FATEHABAD,809
441317,DHIMSIRI,09,146,00769,125099,UTTAR PRADESH,Agra,Fatehabad,Dhimsiri,125099,118,9,42981,DHIMSIRI,769,FATEHABAD,809
441318,BILHANI,09,146,00766,124679,UTTAR PRADESH,Agra,Agra,Bilahani,124679,118,9,42862,BILAHANI,766,BARAULI AHIR,806
441319,KARAHKI,09,146,00768,124878,UTTAR PRADESH,Agra,Kheragarh,Karhaki,124878,118,9,43086,BASAI JAGNER,768,JAGNER,811
441320,GHASHATA,09,146,00768,124873,UTTAR PRADESH,Agra,Kheragarh,Ghaskata,124873,118,9,43093,GHASKATA,768,JAGNER,811
441321,KUNWARKHERA,09,146,00770,125310,UTTAR PRADESH,Agra,Bah,Kunwar Kheda,125310,118,9,42830,KUNWAR KHEDA,770,BAH,805
441322,KIRPALPURA,09,146,00769,125124,UTTAR PRADESH,Agra,Fatehabad,Krapal Pura,125124,118,9,43010,PALIYA,769,FATEHABAD,809
441323,KHANDAULI,09,146,00765,124572,UTTAR PRADESH,Agra,Etmadpur,Khandauli (CT),124572,118,9,43164,KHANDAULI,765,KHANDAULI,813
441324,RAMPUR BHAI,09,146,00766,124623,UTTAR PRADESH,Agra,Agra,Bhahai,124623,118,9,274038,BHAHAI,766,BARAULI AHIR,806
441325,RATAURA,09,146,00770,125222,UTTAR PRADESH,Agra,Bah,Gajoura,125222,118,9,43228,GAJOURA,770,PINAHAT,815
441326,RF,09,146,00770,,UTTAR PRADESH,Agra,Bah, ,0,118,9,0,,770,PINAHAT,815
441327,BHOPUR,09,146,00767,124723,UTTAR PRADESH,Agra,Kiraoli,Bho Pur,124723,118,9,43036,BHO PUR,767,FATEHPUR SIKRI,810
441328,BISAIRI CHAHAR,09,146,00767,124855,UTTAR PRADESH,Agra,Kiraoli,Baseri Chahar,124855,118,9,42785,BASARAI CHAHAR,767,AKOLA,804
441329,GUJARPURA,09,146,00767,124741,UTTAR PRADESH,Agra,Kiraoli,Gujarpura,124741,118,9,265504,Gujarpura,767,FATEHPUR SIKRI,810
441330,SHAHADPUR,09,146,00769,125167,UTTAR PRADESH,Agra,Fatehabad,Shahidpur,125167,118,9,43006,NAGLA HAJI,769,FATEHABAD,809
441331,DADUKRA,09,146,00767,124701,UTTAR PRADESH,Agra,Kiraoli,Dadukara,124701,118,9,43038,CHURIYARI,767,FATEHPUR SIKRI,810
441332,SANTHA,09,146,00767,124760,UTTAR PRADESH,Agra,Kiraoli,Santha,124760,118,9,43071,SANTHA,767,FATEHPUR SIKRI,810
441333,CHAUMASHAHPUR,09,146,00767,124702,UTTAR PRADESH,Agra,Kiraoli,Chauma Shahpur,124702,118,9,43037,CHAUMA SHAHPUR,767,FATEHPUR SIKRI,810
441334,SHARBATPUR,09,146,00766,124678,UTTAR PRADESH,Agra,Agra,Sarvatpur,124678,118,9,268075,Sarbatpura,766,BARAULI AHIR,806
441335,CHAMRAUA,09,146,00770,125313,UTTAR PRADESH,Agra,Bah,Chamraua,125313,118,9,42816,CHAMRAUA,770,BAH,805
441336,MAU,09,146,00770,125393,UTTAR PRADESH,Agra,Bah,Mau,125393,118,9,43131,MAU,770,JAITPUR KALAN,812
441337,SINGNA,09,146,00767,124798,UTTAR PRADESH,Agra,Kiraoli,Singna,124798,118,9,42775,SINGMA,767,ACHHNERA,803
441339,KITHAM,09,146,00767,124797,UTTAR PRADESH,Agra,Kiraoli,Kitham,124797,118,9,42754,KITHAM,767,ACHHNERA,803
441340,SANLI,09,146,00767,,UTTAR PRADESH,Agra,Kiraoli,Sehta,0,118,9,0,,767,FATEHPUR SIKRI,810
441341,UNDERA,09,146,00767,124739,UTTAR PRADESH,Agra,Kiraoli,Undera,124739,118,9,43081,UNDERA,767,FATEHPUR SIKRI,810
441342,NAGLA NATHU,09,146,00766,124655,UTTAR PRADESH,Agra,Agra,Nagla Nathu,124655,118,9,241720,ISLAMPUR,766,BARAULI AHIR,806
441343,MUTNAI,09,146,00769,125068,UTTAR PRADESH,Agra,Fatehabad,Mutnai,125068,118,9,43323,MUTNAI,769,SHAMSABAD,817
441344,JAUTANA,09,146,00767,124727,UTTAR PRADESH,Agra,Kiraoli,Jautana,124727,118,9,43052,JAUTANA,767,FATEHPUR SIKRI,810
441345,DEWRI,09,146,00766,124642,UTTAR PRADESH,Agra,Agra,Deori,124642,118,9,42869,DEORI,766,BARAULI AHIR,806
441346,KHERI,09,146,00765,124531,UTTAR PRADESH,Agra,Etmadpur,Kheri Aru,124531,118,9,42945,KHERI ARU,765,ETMADPUR,808
441363,BARAULIAHIR,09,146,00766,124635,UTTAR PRADESH,Agra,Agra,Barauli Ahir,124635,118,9,42857,BARAULI AHIR,766,BARAULI AHIR,806
441347,NAGLA MAHASINGH,09,146,00765,124534,UTTAR PRADESH,Agra,Etmadpur,Nagla Mahasingh,124534,118,9,267978,Nagala Mahasingh,765,ETMADPUR,808
441348,SIHORGARH,09,146,00765,124527,UTTAR PRADESH,Agra,Etmadpur,Sihorgarh,124527,118,9,42941,CHUHARPUR,765,ETMADPUR,808
441349,ACHHNERA,09,146,00767,800806,UTTAR PRADESH,Agra,Kiraoli,Achhnera (NPP),800806,118,9,0,,767,ACHHNERA,803
441350,BHOJPURA,09,146,00769,125128,UTTAR PRADESH,Agra,Fatehabad,Bhogpur,125128,118,9,43014,RAMGARH,769,FATEHABAD,809
441351,LAKHANPUR,09,146,00768,124959,UTTAR PRADESH,Agra,Kheragarh,Lakhanpura,124959,118,9,43209,LAKHANPURA,768,KHERAGARH,814
441352,KANKARKHERA,09,146,00770,125212,UTTAR PRADESH,Agra,Bah,Kankar Kheda,125212,118,9,43230,KANKAR KHEDA,770,PINAHAT,815
441353,BASAI  KHAIRAGARH,09,146,00768,124963,UTTAR PRADESH,Agra,Kheragarh,Basai Kheragarh,124963,118,9,43191,BASAI KHERAGARH,768,KHERAGARH,814
441385,BICHPURI,09,146,00766,124588,UTTAR PRADESH,Agra,Agra,Bichpuri,124588,118,9,42909,BICHPURI,766,BICHPURI,807
441354,MANONA,09,146,00770,125197,UTTAR PRADESH,Agra,Bah,Manona,125197,118,9,43237,MANONA,770,PINAHAT,815
441355,SINGARACH,09,146,00768,124905,UTTAR PRADESH,Agra,Kheragarh,Singaicha,124905,118,9,43104,SINGAICHA,768,JAGNER,811
441356,JHARAUTHI,09,146,00767,124825,UTTAR PRADESH,Agra,Kiraoli,Jharothi,124825,118,9,42748,JHAROTI,767,ACHHNERA,803
441357,GURHA,09,146,00767,124841,UTTAR PRADESH,Agra,Kiraoli,Gurha,124841,118,9,42752,KHERA BAKANDA,767,ACHHNERA,803
441358,GUTLA,09,146,00766,124639,UTTAR PRADESH,Agra,Agra,Gutla,124639,118,9,42873,GUTLA,766,BARAULI AHIR,806
441359,INDAUN,09,146,00769,125117,UTTAR PRADESH,Agra,Fatehabad,Indon,125117,118,9,42985,HIMAYUNPUR EDOIN,769,FATEHABAD,809
441360,MOHDANPUR,09,146,00767,124717,UTTAR PRADESH,Agra,Kiraoli,Mohammadpur,124717,118,9,43069,SAHANPUR,767,FATEHPUR SIKRI,810
441361,PALIKURAULIO,09,146,00767,124704,UTTAR PRADESH,Agra,Kiraoli,Pali Kiraoli,124704,118,9,43065,PALI KIRAOLI,767,FATEHPUR SIKRI,810
441362,SEMARI,09,146,00766,124629,UTTAR PRADESH,Agra,Agra,Saimari,124629,118,9,42899,SAIMARI,766,BARAULI AHIR,806
441364,MORI,09,146,00767,124839,UTTAR PRADESH,Agra,Kiraoli,Mori,124839,118,9,42734,BARAULI,767,ACHHNERA,803
441365,KHERAJAT,09,146,00767,124725,UTTAR PRADESH,Agra,Kiraoli,Khera Jat,124725,118,9,43054,KHERA JAT,767,FATEHPUR SIKRI,810
441366,NAGARCHAND,09,146,00769,125113,UTTAR PRADESH,Agra,Fatehabad,Nagar Chand,125113,118,9,43004,NAGAR CHAND,769,FATEHABAD,809
441367,PINANI,09,146,00766,124619,UTTAR PRADESH,Agra,Agra,Pinani Ramnagar,124619,118,9,42804,PINANI RAMNAGAR,766,AKOLA,804
441368,UNCHA,09,146,00769,125070,UTTAR PRADESH,Agra,Fatehabad,Uncha,125070,118,9,43343,UNCHA,769,SHAMSABAD,817
441369,MURAWAL,09,146,00769,125166,UTTAR PRADESH,Agra,Fatehabad,Murawal,125166,118,9,43000,MURAWAL,769,FATEHABAD,809
441370,BASERA KALAN,09,146,00766,124646,UTTAR PRADESH,Agra,Agra,Bishara Kalan,124646,118,9,42864,BISHARA KALAN,766,BARAULI AHIR,806
441371,CHUHARPUR,09,146,00765,124529,UTTAR PRADESH,Agra,Etmadpur,Chuharpur,124529,118,9,42941,CHUHARPUR,765,ETMADPUR,808
441372,BAMAN,09,146,00765,124480,UTTAR PRADESH,Agra,Etmadpur,Baman,124480,118,9,43152,BAMAN,765,KHANDAULI,813
441373,CHAUKIA,09,146,00765,124489,UTTAR PRADESH,Agra,Etmadpur,Chaukra,124489,118,9,43156,CHAUKRA,765,KHANDAULI,813
441374,BANDHNU,09,146,00765,124484,UTTAR PRADESH,Agra,Etmadpur,Bandhanu,124484,118,9,43153,BANDHANU,765,KHANDAULI,813
441375,KHARKANA,09,146,00765,124523,UTTAR PRADESH,Agra,Etmadpur,Kharkana,124523,118,9,264126,kharkana,765,ETMADPUR,808
441376,KAULARA KALAN,09,146,00769,125066,UTTAR PRADESH,Agra,Fatehabad,Kolara Kalan,125066,118,9,43311,KOLARA KALAN,769,SHAMSABAD,817
441377,LALAU,09,146,00766,124616,UTTAR PRADESH,Agra,Agra,Lalau,124616,118,9,42798,LALAU,766,AKOLA,804
441386,MANDAULI,09,146,00767,124749,UTTAR PRADESH,Agra,Kiraoli,Mandoli,124749,118,9,43060,MANDOLI,767,FATEHPUR SIKRI,810
441378,MEOLI KALAN,09,146,00769,125094,UTTAR PRADESH,Agra,Fatehabad,Mewali Kalan,125094,118,9,42996,MEWALI KALAN,769,FATEHABAD,809
441379,JAJAU,09,146,00767,124767,UTTAR PRADESH,Agra,Kiraoli,Jajau,124767,118,9,43051,JAJAU,767,FATEHPUR SIKRI,810
441380,NURPUR,09,146,00767,124738,UTTAR PRADESH,Agra,Kiraoli,Nurpur,124738,118,9,268088,Nurpur,767,FATEHPUR SIKRI,810
441381,BASAIA BOBLA,09,146,00767,124858,UTTAR PRADESH,Agra,Kiraoli,Basaiya Bobla,124858,118,9,42783,BASAI BOBLA,767,AKOLA,804
441382,LODNA,09,146,00766,124652,UTTAR PRADESH,Agra,Agra,Lodhai,124652,118,9,42889,LODHAI,766,BARAULI AHIR,806
441383,MALPURA,09,146,00766,124608,UTTAR PRADESH,Agra,Agra,Malpura,124608,118,9,42799,MALPURA,766,AKOLA,804
441384,ANGUTHI,09,146,00766,124591,UTTAR PRADESH,Agra,Agra,Anguthi,124591,118,9,42905,ANGOOTHI,766,BICHPURI,807
441477,NAIPURA,09,146,00770,125382,UTTAR PRADESH,Agra,Bah,Nayepura,125382,118,9,43136,NAYEPURA,770,JAITPUR KALAN,812
441387,BAGHAUR,09,146,00768,124872,UTTAR PRADESH,Agra,Kheragarh,Baghour,124872,118,9,43082,BAGHOUR,768,JAGNER,811
441388,LAKHANPURA,09,146,00770,125304,UTTAR PRADESH,Agra,Bah,Lakhanpur Khalsa,125304,118,9,42832,LAKHANPUR KHALSA,770,BAH,805
441389,KUNDILPURA,09,146,00770,125238,UTTAR PRADESH,Agra,Bah,Pundrikpura,125238,118,9,43252,UTSANA,770,PINAHAT,815
441390,SUJANPURA,09,146,00770,125364,UTTAR PRADESH,Agra,Bah,Sujanpura,125364,118,9,43147,SUJANPURA,770,JAITPUR KALAN,812
441391,RENKA,09,146,00770,125287,UTTAR PRADESH,Agra,Bah,Renka,125287,118,9,42817,CHANGOLI,770,BAH,805
441392,LAKHANPURA,09,146,00770,125365,UTTAR PRADESH,Agra,Bah,Lakhanpura Jogir,125365,118,9,43147,SUJANPURA,770,JAITPUR KALAN,812
441393,SHEKHUPUR,09,146,00769,125060,UTTAR PRADESH,Agra,Fatehabad,Shekhupur,125060,118,9,241721,SHEKHUPUR,769,SHAMSABAD,817
441394,MADAINA,09,146,00769,125103,UTTAR PRADESH,Agra,Fatehabad,Maraina,125103,118,9,42995,MARAINA,769,FATEHABAD,809
